,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
1143,Z. Sertdemir,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"LCMF, RCMF, DMF",20.0,182,Denmark,"Denmark, Türkiye",2025-12-31,left,28,1165,50.22,45.9,30.82,50.36,46.41,33.79,37.12
1144,A. Klynge,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"LCMF, RWF",24.0,175,Denmark,Denmark,2025-06-30,right,15,1186,51.58,79.18,38.45,38.91,69.0,70.06,65.18
1145,S. Magnússon,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, RW, RWF",24.0,171,Iceland,Iceland,2025-06-30,right,28,2460,73.54,55.85,57.82,59.09,18.41,49.07,63.02
1146,S. Nordli,Randers,Randers,Dinamarca | Primera División 24/25,"AMF, LW, LAMF",25.0,181,Norway,Norway,2026-06-30,right,28,2367,96.32,93.14,78.68,55.64,50.91,10.56,19.37
1147,D. Wass,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"LCMF, DMF, RCMF",35.0,178,Denmark,Denmark,2025-06-30,right,27,2076,50.39,77.72,37.27,93.09,72.09,47.88,62.19
1148,J. Lonwijk,Viborg,Viborg,Dinamarca | Primera División 24/25,"RCMF, LCMF",25.0,189,Netherlands,"Netherlands, Suriname",2027-06-30,right,19,997,54.73,52.25,39.45,67.27,17.27,67.33,50.98
1149,M. Anderson,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, LWB",26.0,180,Iceland,"Iceland, Denmark",2026-06-30,right,27,2460,80.9,77.43,87.73,65.82,36.09,80.97,24.62
1150,C. Winther,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, LCMF",22.0,177,Denmark,Denmark,2027-06-30,right,25,2023,46.46,46.54,22.45,53.27,45.36,57.88,29.09
1151,P. Bravo,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"RCMF, DMF",20.0,190,Colombia,Colombia,2029-06-30,right,20,1195,45.76,34.96,35.59,26.18,41.41,78.42,91.65
1152,C. McCowatt,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RWF",26.0,179,New Zealand,New Zealand,2027-12-31,right,19,1056,92.98,80.73,72.36,53.27,71.64,48.56,16.14
1153,E. Mahmoud,Randers,Randers,Dinamarca | Primera División 24/25,"AMF, RAMF, LAMF",24.0,171,France,"France, Algeria",2025-06-30,left,9,311,37.82,26.19,85.27,70.0,65.86,6.24,40.26
1154,M. Emil Madsen,AGF,AGF,Dinamarca | Primera División 24/25,LCMF,27.0,189,Denmark,Denmark,2026-12-31,left,28,2587,80.68,58.53,63.55,69.82,51.73,70.27,50.31
1155,A. Jasson,AaB,AaB,Dinamarca | Primera División 24/25,"RCMF, AMF, RW",23.0,175,United States,United States,2028-06-30,right,28,1502,55.83,71.04,73.32,58.27,18.77,50.01,50.43
1156,K. Askildsen,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, LDMF, RCMF",24.0,190,Norway,Norway,2028-06-30,right,12,619,24.05,20.82,32.0,9.82,49.68,84.51,78.9
1157,M. Murata,Vejle,Vejle,Dinamarca | Primera División 24/25,"RCMF, LCMF",25.0,170,Japan,Japan,2027-06-30,right,6,165,25.21,12.28,33.73,85.64,51.82,55.51,68.77
1158,M. Power,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, DMF",31.0,181,England,England,2025-06-30,right,14,319,28.62,62.81,60.86,46.36,65.0,63.6,49.5
1159,I. Nikolov,SønderjyskE,SønderjyskE,Dinamarca | Primera División 24/25,"LCMF, CF, RW",22.0,180,North Macedonia,North Macedonia,2026-06-30,right,10,375,20.98,26.71,32.27,66.18,17.59,90.6,58.55
1160,T. Lauritsen,Vejle,Vejle,Dinamarca | Primera División 24/25,"RCMF, RDMF",20.0,181,Denmark,Denmark,2027-06-30,right,17,1227,70.79,50.52,51.36,32.91,40.5,27.42,59.89
1161,M. Westergaard,Wycombe Wanderers,Viborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",26.0,187,Denmark,Denmark,2025-12-31,right,15,1324,67.46,77.83,54.27,31.09,37.14,83.22,80.3
1162,S. Emini,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"RCMF, RDMF",24.0,174,North Macedonia,North Macedonia,2027-06-30,right,26,2206,49.39,60.03,62.82,53.45,65.23,33.47,71.3
1163,R. Orazov,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RWF, LWF",27.0,176,Kazakhstan,Kazakhstan,2027-06-30,right,15,500,78.82,28.63,18.64,71.45,34.86,23.51,47.56
1164,H. Barry,Vejle,Vejle,Dinamarca | Primera División 24/25,"LCMF, LDMF",30.0,175,Gambia,Gambia,2025-06-30,right,22,1540,40.77,74.92,63.14,78.73,55.86,50.88,26.7
1165,M. Freundlich,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,LCMF,22.0,0,Denmark,Denmark,2029-06-30,right,24,1518,39.73,40.78,54.45,64.55,76.86,23.88,56.41
1166,M. Larsen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,RCMF,23.0,183,Denmark,Denmark,2027-12-31,right,29,2349,40.9,65.75,57.18,23.09,80.45,72.7,33.85
1167,S. Berger,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RCMF, LB",21.0,175,Denmark,Denmark,2025-12-31,left,11,195,43.75,22.64,72.32,15.73,38.09,7.06,31.36
1168,J. Vester,Viborg,Viborg,Dinamarca | Primera División 24/25,"LCMF, RWF, RCMF",20.0,182,Denmark,Denmark,2027-06-30,right,24,1086,84.65,38.63,39.59,74.91,27.91,44.94,17.21
1169,J. Jacobs,Volendam,Viborg,Dinamarca | Primera División 24/25,LCMF,27.0,182,Netherlands,Netherlands,2025-06-30,left,4,300,23.25,27.25,32.0,41.27,10.05,43.92,54.13
1170,J. Duin,Vejle,Vejle,Dinamarca | Primera División 24/25,"LCMF, CF",26.0,186,Netherlands,Netherlands,2025-06-30,left,2,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,R. Corlu,Lyngby,Lyngby,Dinamarca | Primera División 24/25,RCMF,27.0,171,Denmark,"Denmark, Türkiye",2025-06-30,left,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,F. Lauenborg,Randers,Randers,Dinamarca | Primera División 24/25,"LCMF, AMF, LB",27.0,181,Denmark,Denmark,2026-06-30,left,14,422,76.36,29.89,23.55,69.27,31.27,57.42,73.62
1173,F. Brandhof,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, DMF",28.0,182,Denmark,Denmark,2025-12-31,right,19,638,27.2,28.69,64.64,60.36,31.86,93.88,46.22
1174,N. Nartey,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"RCMF, LCMF",19.0,180,Denmark,"Denmark, Ghana",2027-06-30,right,26,1765,56.81,72.62,77.77,10.18,74.86,17.97,52.21
1175,M. Hebo Rasmussen,Lyngby,Lyngby,Dinamarca | Primera División 24/25,LCMF,29.0,190,Denmark,Denmark,2027-06-30,right,20,1178,35.31,44.77,19.5,8.91,64.18,42.38,43.69
1176,E. Ofori,Vejle,Vejle,Dinamarca | Primera División 24/25,RCMF,29.0,172,Ghana,Ghana,2025-06-30,left,1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,M. Rømer,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, DMF",33.0,181,Denmark,Denmark,2025-06-30,right,11,392,18.76,21.1,41.82,10.18,52.45,92.33,70.43
1178,L. Sandgrav,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"LCMF, RCMF, LW",20.0,184,Denmark,Denmark,2028-06-30,right,29,2189,44.35,65.42,56.82,57.45,60.73,76.79,55.21
1179,T. Bany,West Bromwich Albion,Randers,Dinamarca | Primera División 24/25,"AMF, CF",21.0,177,Denmark,Denmark,,unknown,15,795,78.65,92.85,85.73,80.55,55.5,24.7,51.7
1180,L. Søndergaard,Viborg,Viborg,Dinamarca | Primera División 24/25,RCMF,17.0,0,Denmark,Denmark,,unknown,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,O. Jones,Randers,Randers,Dinamarca | Primera División 24/25,RCMF,22.0,190,Australia,Australia,,left,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,J. Meltofte Janssen,Nordsjælland U19,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, DMF",18.0,0,Denmark,Denmark,2028-06-30,unknown,9,193,18.06,50.09,53.45,96.73,92.36,56.88,50.36
1183,C. Yirenkyi,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, LCMF",19.0,0,Denmark,Denmark,,unknown,15,1120,72.99,45.02,31.0,8.55,79.86,89.06,71.72
1184,M. Dorgeles,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, LCMF",20.0,177,Côte d'Ivoire,Côte d'Ivoire,2027-06-30,left,27,2096,60.95,69.55,37.0,68.0,83.41,23.6,31.01
1185,S. Ravn,Vejle U19,Vejle,Dinamarca | Primera División 24/25,"LCMF, DMF",18.0,0,Denmark,Denmark,2025-06-30,unknown,3,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,D. Castillo,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, RCMF",21.0,189,Ecuador,Ecuador,2029-06-30,right,21,882,28.04,25.7,71.73,46.18,29.64,44.51,62.48
1187,O. Sørensen,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, LW",23.0,180,Denmark,Denmark,2027-12-31,left,25,2331,90.97,50.43,26.0,58.0,39.77,58.43,48.8
1188,L. Björklund,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"AMF, LCMF",21.0,185,Sweden,Sweden,2026-06-30,right,28,1730,62.47,61.88,57.32,39.82,36.14,27.06,26.88
1189,O. Boesen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",20.0,0,Denmark,"Denmark, Spain",2027-06-30,unknown,14,348,28.34,27.71,14.05,9.09,76.91,19.15,82.87
1190,M. Widell,AaB,AaB,Dinamarca | Primera División 24/25,LCMF,23.0,181,Sweden,Sweden,2029-06-30,right,25,2216,69.44,85.62,86.27,80.18,66.59,61.97,67.94
1191,M. Bomholt,AaB,AaB,Dinamarca | Primera División 24/25,"RCMF, LDMF",19.0,0,Denmark,Denmark,2028-06-30,unknown,26,1384,74.73,31.5,50.14,23.64,45.91,54.88,37.0
1192,T. Jørgensen,Viborg,Viborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",19.0,177,Denmark,Denmark,2028-06-30,left,24,1631,64.05,75.26,83.64,33.82,60.59,33.33,65.8
1193,A. Beck Jensen,Viborg,Viborg,Dinamarca | Primera División 24/25,"RCMF, LCMF",21.0,184,Denmark,Denmark,,right,9,391,44.19,16.55,34.36,14.0,44.91,18.06,39.35
1194,M. Tillman,PSV,PSV,Países Bajos | Primera División 24/25,"LCMF, AMF, LAMF",22.0,187,Germany,"Germany, United States",2028-06-30,right,23,1747,92.7,81.61,82.9,57.8,82.7,71.63,76.15
1195,Q. Timber,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"LCMF, LDMF",23.0,179,Netherlands,"Netherlands, Curaçao",2026-06-30,right,18,1524,76.38,49.39,87.95,61.7,52.1,47.99,48.51
1196,C. Stengs,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, RCMF, RWF",26.0,187,Netherlands,"Netherlands, Suriname",2027-06-30,left,9,578,50.55,87.98,50.65,70.8,84.0,56.19,24.27
1197,K. Taylor,Ajax,Ajax,Países Bajos | Primera División 24/25,LCMF,22.0,182,Netherlands,Netherlands,2027-06-30,left,30,2333,84.79,82.91,60.5,60.6,79.3,44.29,41.48
1198,L. Ivanušec,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, LWF, LAMF",26.0,175,Croatia,Croatia,2028-06-30,right,13,523,58.64,65.46,80.35,30.5,46.75,69.89,24.31
1199,G. Til,PSV,PSV,Países Bajos | Primera División 24/25,"AMF, RCMF, CF",27.0,186,Zambia,"Zambia, Netherlands",2026-06-30,right,29,2038,90.51,84.3,34.05,78.4,38.6,71.66,25.36
1200,S. Steijn,Twente,Twente,Países Bajos | Primera División 24/25,AMF,23.0,173,Netherlands,Netherlands,2028-06-30,right,30,2663,99.12,71.33,24.1,70.7,41.95,37.7,15.99
1201,K. Hlynsson,Sparta Rotterdam,Sparta Rotterdam,Países Bajos | Primera División 24/25,"AMF, RCMF",21.0,179,Denmark,"Denmark, Iceland",2026-06-30,right,15,1214,61.04,61.88,49.25,49.4,46.75,42.39,35.11
1202,S. Mijnans,AZ,AZ,Países Bajos | Primera División 24/25,"AMF, CF",25.0,190,Netherlands,Netherlands,2028-06-30,left,25,2131,71.58,71.7,43.55,69.4,73.45,33.64,46.84
1203,I. Babadi,PSV,PSV,Países Bajos | Primera División 24/25,"LCMF, RDMF, LDMF",20.0,179,Netherlands,"Netherlands, Sierra Leone",2028-06-30,right,8,209,75.77,66.09,74.8,58.6,73.8,33.99,87.62
1204,A. Milambo,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, RCMF",20.0,179,Netherlands,"Netherlands, Congo DR",2027-06-30,right,26,1921,53.73,53.73,75.4,60.0,57.3,34.49,46.52
1205,K. Belić,AZ,AZ,Países Bajos | Primera División 24/25,"AMF, RCMF, LDMF",24.0,177,Belgium,"Belgium, Serbia",2028-06-30,right,15,634,48.01,38.35,61.9,45.0,74.2,93.46,91.8
1206,B. Tahirović,Ajax,Ajax,Países Bajos | Primera División 24/25,RCMF,21.0,191,Sweden,"Sweden, Bosnia and Herzegovina",2028-06-30,right,1,82,14.11,11.69,5.75,9.4,68.5,3.79,25.12
1207,D. Klaassen,Ajax,Ajax,Países Bajos | Primera División 24/25,"RCMF, DMF",32.0,179,Netherlands,Netherlands,2025-06-30,right,28,2096,75.31,50.77,27.9,34.0,50.5,69.42,63.36
1208,S. Olsson,Elfsborg,Heerenveen,Países Bajos | Primera División 24/25,"LCMF, LDMF",27.0,185,Sweden,Sweden,2026-06-30,right,12,863,39.76,64.23,66.4,74.6,72.6,15.79,64.17
1209,A. Verschueren,Twente,Twente,Países Bajos | Primera División 24/25,AMF,28.0,185,Belgium,Belgium,2025-06-30,right,31,2177,43.76,63.69,34.0,53.4,25.95,71.69,59.51
1210,Rober González,Racing Santander,NEC,Países Bajos | Primera División 24/25,"AMF, RW, RAMF",24.0,169,Spain,Spain,2027-06-30,left,17,1062,68.56,29.21,80.05,37.2,21.2,54.98,30.02
1211,E. Bullaude,Fortuna Sittard,Fortuna Sittard,Países Bajos | Primera División 24/25,"AMF, CF, LW",24.0,184,Argentina,"Argentina, Italy",2027-06-30,right,25,1983,76.99,31.04,45.25,32.8,12.45,60.08,55.57
1212,V. Jensen,Utrecht,Utrecht,Países Bajos | Primera División 24/25,"AMF, RCMF",25.0,175,Denmark,Denmark,2026-06-30,right,27,1119,61.93,61.51,20.75,10.7,27.73,58.58,41.56
1213,L. Brouwers,Heerenveen,Heerenveen,Países Bajos | Primera División 24/25,"AMF, LDMF, CF",27.0,183,Netherlands,Netherlands,2027-06-30,right,22,1896,58.5,47.25,57.55,22.0,73.45,77.27,64.35
1214,Jamiro Monteiro,PEC Zwolle,PEC Zwolle,Países Bajos | Primera División 24/25,"AMF, CF",31.0,175,Netherlands,"Netherlands, Cape Verde Islands",2026-06-30,right,25,2034,42.15,56.93,51.9,75.2,75.25,8.89,52.69
1215,Y. Oukili,RKC Waalwijk,RKC Waalwijk,Países Bajos | Primera División 24/25,"LCMF, LDMF",24.0,185,Netherlands,"Netherlands, Morocco",2025-06-30,right,29,2079,54.57,45.71,45.0,30.8,42.95,79.26,72.22
1216,V. van Crooij,NEC,NEC,Países Bajos | Primera División 24/25,"AMF, CF, LAMF",29.0,179,Netherlands,Netherlands,2027-06-30,right,23,1855,85.15,61.28,51.9,70.4,20.55,69.41,36.97
1217,J. Hove,AIK,Groningen,Países Bajos | Primera División 24/25,"LCMF, RCMF, RW",24.0,177,Norway,Norway,2026-06-30,right,20,1879,24.89,40.18,16.05,36.2,60.35,61.39,50.99
1218,J. Breum,Go Ahead Eagles,Go Ahead Eagles,Países Bajos | Primera División 24/25,"AMF, LW, CF",21.0,174,Denmark,Denmark,2027-06-30,right,23,2127,87.83,77.86,75.35,82.2,70.75,17.09,36.71
1219,K. Fitz-Jim,Ajax,Ajax,Países Bajos | Primera División 24/25,"RCMF, LCMF",21.0,173,Netherlands,"Netherlands, Suriname",2027-06-30,right,25,1240,54.98,49.84,51.65,39.4,72.65,13.59,61.61
1220,S. Resink,Groningen,Groningen,Países Bajos | Primera División 24/25,"LCMF, RCMF, LDMF",21.0,178,Netherlands,Netherlands,2028-06-30,right,26,2253,59.38,41.4,67.25,63.6,73.0,89.72,84.45
1221,D. Janošek,NAC Breda,NAC Breda,Países Bajos | Primera División 24/25,"AMF, LCMF",26.0,183,Czech Republic,Czech Republic,2025-06-30,right,27,1233,50.51,76.83,49.45,81.4,86.45,22.09,18.6
1222,Laros Duarte,Puskás FC,Groningen,Países Bajos | Primera División 24/25,LCMF,27.0,180,Netherlands,"Netherlands, Cape Verde Islands",2027-06-30,right,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,L. Smans,Heerenveen,Heerenveen,Países Bajos | Primera División 24/25,"AMF, CF",22.0,175,Netherlands,Netherlands,2028-06-30,right,30,2181,57.84,73.35,74.4,80.4,57.95,49.34,33.0
1224,O. Velanas,PEC Zwolle,PEC Zwolle,Países Bajos | Primera División 24/25,"AMF, RAMF, LAMF",26.0,180,Greece,"Greece, Netherlands",2026-06-30,right,26,1229,39.04,61.84,78.05,76.2,33.9,42.24,54.91
1225,C. Leemans,NAC Breda,NAC Breda,Países Bajos | Primera División 24/25,"LCMF, AMF",29.0,189,Netherlands,Netherlands,2026-06-30,left,25,1616,56.21,66.61,25.15,83.0,59.05,71.79,45.73
1226,C. Twigt,Go Ahead Eagles,Go Ahead Eagles,Países Bajos | Primera División 24/25,"LCMF, LDMF, AMF",22.0,183,Netherlands,Netherlands,2028-06-30,right,13,513,15.73,46.84,22.8,78.4,59.25,87.19,58.15
1227,J. Bosch,Willem II,Willem II,Países Bajos | Primera División 24/25,"RCMF, RDMF",25.0,176,Netherlands,Netherlands,2027-06-30,right,30,2726,58.62,26.28,33.7,51.0,31.35,42.69,72.61
1228,L. Olden Larsen,NEC,NEC,Países Bajos | Primera División 24/25,"AMF, LDMF, LCMF",26.0,175,Norway,Norway,2027-06-30,right,7,310,27.27,33.11,39.45,57.8,23.35,87.99,26.13
1229,J. Bruijn,Heracles,Heracles,Países Bajos | Primera División 24/25,AMF,28.0,172,Netherlands,Netherlands,2026-06-30,right,9,351,21.84,32.31,76.65,44.9,20.8,14.89,48.44
1230,J. Toornstra,Utrecht,Utrecht,Países Bajos | Primera División 24/25,"AMF, RAMF",36.0,177,Netherlands,Netherlands,2025-06-30,right,28,1377,44.48,86.38,22.5,95.0,59.5,25.28,62.61
1231,M. Balard,NAC Breda,NAC Breda,Países Bajos | Primera División 24/25,"RCMF, DMF, LDMF",24.0,178,Australia,"Australia, France",2027-06-30,right,30,2898,31.72,25.39,39.7,65.8,46.95,41.39,84.42
1232,R. Niemeijer,De Graafschap,RKC Waalwijk,Países Bajos | Primera División 24/25,"AMF, RCMF",29.0,178,Netherlands,Netherlands,2025-06-30,right,9,267,23.71,16.79,16.85,11.0,11.6,21.04,37.63
1233,T. Bruns,Heracles,Heracles,Países Bajos | Primera División 24/25,"AMF, CF",33.0,177,Netherlands,Netherlands,2025-06-30,right,19,992,73.79,67.68,74.35,47.6,28.52,56.33,55.75
1234,J. Pelupessy,Lommel SK,Groningen,Países Bajos | Primera División 24/25,"RCMF, LCMF, LDMF",31.0,180,Netherlands,"Netherlands, Indonesia",2025-06-30,right,13,358,14.44,20.11,20.0,9.4,40.95,70.89,55.55
1235,K. Felida,RKC Waalwijk,RKC Waalwijk,Países Bajos | Primera División 24/25,"RCMF, RWB",25.0,174,Netherlands,"Netherlands, Curaçao",2025-06-30,right,8,436,19.77,45.16,70.45,64.0,82.65,81.94,89.9
1236,T. Receveur,Almere City,Almere City,Países Bajos | Primera División 24/25,"LCMF, RCMF, LDMF",33.0,182,Netherlands,Netherlands,2025-06-30,right,2,94,14.11,10.44,6.4,9.4,18.45,82.49,83.71
1237,R. van der Venne,RKC Waalwijk,RKC Waalwijk,Países Bajos | Primera División 24/25,"AMF, RCMF",32.0,173,Netherlands,Netherlands,2026-06-30,left,17,817,81.9,60.72,17.4,78.2,26.55,13.19,20.91
1238,M. Ihattaren,RKC Waalwijk,RKC Waalwijk,Países Bajos | Primera División 24/25,"AMF, RCMF, RWF",23.0,183,Netherlands,"Netherlands, Morocco",2026-06-30,left,21,1411,64.73,92.41,89.9,83.2,73.75,7.69,10.59
1239,S. ’t Zand,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, CF",21.0,177,Netherlands,"Netherlands, Suriname",,right,19,1193,48.9,32.59,56.3,9.8,56.7,22.99,41.96
1240,S. Steur,Ajax U21,Ajax,Países Bajos | Primera División 24/25,RCMF,17.0,0,Netherlands,Netherlands,2027-06-30,unknown,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,O. de Nijs,Almere City U23,Almere City,Países Bajos | Primera División 24/25,"RCMF, LAMF",20.0,0,Netherlands,Netherlands,2025-06-30,unknown,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,C. Nadje,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, CF, RCMF",23.0,190,Côte d'Ivoire,"Côte d'Ivoire, France",2028-06-30,right,8,236,38.89,17.64,75.6,13.2,15.75,68.99,29.33
1243,I. Ahmed,Heerenveen U19,Heerenveen,Países Bajos | Primera División 24/25,RCMF,19.0,0,Curaçao,"Curaçao, Netherlands",2027-06-30,right,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,J. Mokio,Ajax U21,Ajax,Países Bajos | Primera División 24/25,"RCMF, LB, DMF",17.0,182,Belgium,Belgium,2027-06-30,left,8,430,48.05,35.26,41.8,13.7,54.85,37.69,85.57
1245,T. de Jonge,Groningen,Groningen,Países Bajos | Primera División 24/25,"RCMF, RDMF, LCMF",22.0,173,Netherlands,Netherlands,2028-06-30,right,19,1338,33.14,29.33,66.3,35.0,58.55,70.59,78.25
1246,H. Kuster,Twente U19,Twente,Países Bajos | Primera División 24/25,"RCMF, RAMF",19.0,0,Netherlands,Netherlands,2026-06-30,right,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,T. Schenkhuizen,Fortuna Sittard U23,Fortuna Sittard,Países Bajos | Primera División 24/25,"AMF, RDMF",20.0,178,Netherlands,Netherlands,2025-06-30,left,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,L. Mol,NAC Breda,NAC Breda,Países Bajos | Primera División 24/25,"AMF, RCMF, RW",20.0,0,Netherlands,Netherlands,2026-06-30,unknown,7,262,30.79,20.41,46.1,16.0,16.65,84.79,46.14
1249,D. van Oorschot,Heracles,Heracles,Países Bajos | Primera División 24/25,"AMF, RAMF",19.0,173,Netherlands,Netherlands,2025-06-30,right,3,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,K. Smit,AZ II,AZ,Países Bajos | Primera División 24/25,"AMF, LAMF, LDMF",19.0,180,Netherlands,Netherlands,,right,15,877,24.37,60.69,84.55,60.8,67.7,60.19,54.08
1251,L. Berg Johnsen,Malmö FF,Malmö FF,Suecia | Primera División 2024,"LCMF, RDMF, DMF",25.0,179,Norway,Norway,2027-12-31,right,28,2554,45.86,74.63,43.15,78.15,88.46,66.23,63.49
1252,S. Peña,PAOK,Malmö FF,Suecia | Primera División 2024,"RCMF, RDMF",29.0,178,Peru,"Peru, Spain",2025-12-31,right,21,1526,53.57,70.61,36.65,81.85,91.54,61.43,66.19
1253,A. Salétros,AIK,AIK,Suecia | Primera División 2024,"RCMF, LCMF",29.0,183,Sweden,Sweden,2026-12-31,left,27,2535,59.97,73.6,60.62,46.92,79.77,70.84,73.35
1254,A. Baldursson,unknown,Elfsborg,Suecia | Primera División 2024,"LCMF, LDMF, RCMF",23.0,187,Iceland,Iceland,,right,24,1539,23.02,35.12,46.92,20.62,46.12,92.04,86.17
1255,O. Valakari,San Diego,AIK,Suecia | Primera División 2024,"AMF, RCMF, RW",25.0,187,Scotland,"Scotland, Finland",2027-05-31,left,10,863,62.92,84.81,52.38,22.46,36.92,81.03,77.98
1256,I. Coulibaly,LASK,AIK,Suecia | Primera División 2024,"LCMF, LW",24.0,183,Mali,Mali,,right,10,734,81.27,36.01,72.5,7.54,62.69,68.2,58.57
1257,T. Nguen,Djurgården,Djurgården,Suecia | Primera División 2024,"AMF, LAMF",31.0,174,Kenya,"Kenya, Norway",2025-12-31,right,22,1276,88.03,86.6,86.58,49.62,46.04,17.58,21.9
1258,O. Berg,Malmö FF,Malmö FF,Suecia | Primera División 2024,"AMF, LCMF, RW",31.0,178,Norway,Norway,2026-12-31,right,17,1060,42.54,89.74,28.27,82.31,61.23,53.5,38.13
1259,R. Lundqvist,IFK Göteborg,IFK Göteborg,Suecia | Primera División 2024,"AMF, CF",27.0,183,Sweden,"Sweden, Nicaragua",2027-12-31,right,13,1282,80.01,76.8,60.27,59.69,23.23,86.73,16.7
1260,P. Åslund,Djurgården,Djurgården,Suecia | Primera División 2024,"LCMF, AMF, RCMF",22.0,183,Sweden,Sweden,2028-12-31,right,21,1483,76.34,65.25,83.62,52.77,37.23,20.41,32.44
1261,A. Traustason,IFK Norrköping,IFK Norrköping,Suecia | Primera División 2024,"RCMF, RDMF, LW",31.0,183,Iceland,Iceland,2026-12-31,right,26,2404,86.94,59.43,53.42,72.77,55.46,55.84,58.98
1262,N. Besara,Hammarby,Hammarby,Suecia | Primera División 2024,"AMF, CF",34.0,182,Sweden,Sweden,2025-12-31,right,28,2655,94.55,88.65,69.23,54.46,76.38,23.81,16.15
1263,I. Lushaku,IFK Norrköping,IFK Norrköping,Suecia | Primera División 2024,"LCMF, LDMF",24.0,177,Sweden,"Sweden, Kosovo",2026-12-31,right,16,1397,49.92,54.44,62.38,85.38,76.42,67.62,44.0
1264,D. Kruse,IFK Göteborg,IFK Göteborg,Suecia | Primera División 2024,"RCMF, RDMF, LDMF",22.0,185,Denmark,Denmark,2028-12-31,right,11,650,30.37,35.88,25.38,87.69,39.31,31.62,64.81
1265,M. Rygaard,Häcken,Häcken,Suecia | Primera División 2024,"RCMF, AMF",34.0,176,Denmark,Denmark,2026-12-31,left,26,1920,73.28,92.54,42.92,66.92,82.04,53.43,26.33
1266,K. Thórdarson,IFK Göteborg,IFK Göteborg,Suecia | Primera División 2024,"LCMF, LDMF, RDMF",25.0,177,Iceland,Iceland,2026-12-31,right,27,2509,67.44,53.49,71.73,66.46,40.58,65.51,69.51
1267,Amir Al Ammari,Cracovia Kraków,Halmstad,Suecia | Primera División 2024,LCMF,27.0,184,Sweden,"Sweden, Iraq",2027-06-30,left,13,1236,51.24,63.27,19.38,58.46,55.15,55.81,75.1
1268,I. Abdulrazak,Värnamo,Häcken,Suecia | Primera División 2024,"RCMF, LB",22.0,165,Nigeria,Nigeria,2026-06-30,right,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
