,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
1945,D. Arslanagić,Manisa F.K.,Macarthur,Australia | Primera División 24/25,"RCB, LCB",31.0,191,Belgium,"Belgium, Bosnia and Herzegovina",2025-06-30,right,9,795,43.12,28.86,34.53,52.3,62.62,72.14,41.52,51.83
1946,R. Grant,Sydney,Sydney,Australia | Primera División 24/25,"RB, RCB",34.0,176,Australia,Australia,2026-06-30,right,25,2488,69.65,79.58,49.3,42.15,42.93,44.02,53.48,34.84
1947,J. King,Sydney,Sydney,Australia | Primera División 24/25,"LB, RB, CB",24.0,179,Australia,Australia,2026-06-30,left,23,1578,57.88,88.7,54.84,62.7,59.34,27.45,47.58,55.09
1948,B. Kaltak,Central Coast Mariners,Central Coast Mariners,Australia | Primera División 24/25,"LCB, RCB, CB",31.0,180,Vanuatu,Vanuatu,2025-06-30,right,26,2556,59.51,47.23,44.45,48.16,53.95,53.71,65.86,76.14
1949,G. Ferreyra,Melbourne City,Melbourne City,Australia | Primera División 24/25,RCB,29.0,183,Argentina,Argentina,2026-06-30,right,21,1422,66.04,36.17,69.06,80.78,62.3,54.8,52.34,39.97
1950,J. Brillante,Western Sydney Wanderers,Western Sydney Wanderers,Australia | Primera División 24/25,"RCMF, RCB, LCMF",32.0,177,Australia,"Australia, Italy",2025-06-30,right,23,2022,38.66,70.19,29.49,58.01,78.63,14.17,51.56,25.01
1951,K. Trewin,Melbourne City,Melbourne City,Australia | Primera División 24/25,"RCB, LCMF, LCB",23.0,178,Australia,Australia,2027-06-30,right,24,2278,80.29,76.86,55.2,91.88,86.72,68.4,66.56,51.09
1952,K. Boli,Macarthur,Macarthur,Australia | Primera División 24/25,"LCB, CB",33.0,186,France,"France, Côte d'Ivoire",2025-06-30,right,9,790,80.12,36.61,55.7,35.9,32.07,58.71,14.06,51.14
1953,J. Laws,Western Sydney Wanderers,Western Sydney Wanderers,Australia | Primera División 24/25,LCB,27.0,183,Scotland,"Scotland, Australia",2025-06-30,left,1,49,25.06,23.78,5.43,67.07,32.85,6.75,84.92,37.86
1954,K. Grozos,Newcastle Jets,Newcastle Jets,Australia | Primera División 24/25,"RCB, CB, RCMF",24.0,178,Australia,"Australia, Greece",2026-06-30,right,24,2299,65.6,61.71,52.5,28.09,91.72,8.94,26.88,35.05
1955,B. Vriends,Adelaide United,Adelaide United,Australia | Primera División 24/25,RCB,34.0,188,Netherlands,Netherlands,2026-06-30,right,24,2367,79.62,38.78,60.08,64.18,59.96,69.88,43.79,43.62
1956,M. Natta,Newcastle Jets,Newcastle Jets,Australia | Primera División 24/25,"LCB, LB",22.0,175,Australia,"Australia, Italy",2026-06-30,left,22,2003,61.14,46.95,44.84,76.8,69.18,27.07,31.25,50.11
1957,J. Elsey,Adelaide United,Adelaide United,Australia | Primera División 24/25,"LCB, RCB",31.0,188,Australia,"Australia, England",2025-06-30,right,4,215,88.99,41.59,5.43,76.21,67.93,78.59,55.86,67.52
1958,D. Hall,Auckland FC,Auckland FC,Australia | Primera División 24/25,RCB,25.0,184,Fiji,"Fiji, Australia",2026-06-30,right,13,1281,38.33,33.47,35.51,19.57,39.26,40.73,60.86,32.81
1959,P. Cancar,Newcastle Jets,Newcastle Jets,Australia | Primera División 24/25,"RB, RCB",23.0,186,New Zealand,"New Zealand, Croatia",2026-06-30,right,18,1276,39.52,57.27,33.09,61.25,70.59,28.55,50.47,70.52
1960,B. Hamill,Melbourne Victory,Melbourne Victory,Australia | Primera División 24/25,RCB,32.0,185,Australia,"Australia, Republic of Ireland",2026-06-30,right,24,2059,62.54,63.46,25.59,56.48,41.37,29.64,28.2,38.7
1961,B. Warland,Brisbane Roar,Brisbane Roar,Australia | Primera División 24/25,LCB,28.0,185,Australia,Australia,2026-06-30,left,8,725,45.06,49.63,77.85,59.88,29.57,70.03,23.28,33.4
1962,S. Wootton,Wellington Phoenix,Wellington Phoenix,Australia | Primera División 24/25,"LCB, CB",33.0,188,England,England,2025-06-30,right,25,2443,61.98,65.51,32.07,41.02,63.63,60.43,36.48,47.1
1963,A. Šušnjar,Newcastle Jets,Newcastle Jets,Australia | Primera División 24/25,"LCB, RCB",29.0,192,Australia,"Australia, Serbia",2026-06-30,left,16,1366,72.72,80.35,48.44,92.73,93.91,82.69,29.45,39.0
1964,J. Donachie,Western United,Western United,Australia | Primera División 24/25,"RCB, LCB",31.0,195,Australia,Australia,2025-06-30,right,8,453,30.67,45.34,12.19,49.26,54.34,78.7,92.66,34.89
1965,T. Imai,Western United,Western United,Australia | Primera División 24/25,"RCB, RB",34.0,178,Japan,Japan,2026-06-30,right,25,2424,39.52,70.64,42.89,60.2,70.98,61.13,74.14,47.31
1966,T. Uskok,Macarthur,Macarthur,Australia | Primera División 24/25,RCB,33.0,196,Australia,"Australia, Croatia",2025-06-30,right,21,1924,86.38,37.81,39.26,34.14,37.23,82.08,33.12,60.34
1967,T. Okamoto,Perth Glory,Perth Glory,Australia | Primera División 24/25,"RB, LCB",32.0,175,Japan,Japan,,right,6,401,34.35,82.73,86.29,52.93,25.43,33.16,58.83,45.96
1968,T. Mrčela,Perth Glory,Perth Glory,Australia | Primera División 24/25,"RCB, LCB",34.0,195,Australia,Australia,2025-06-30,right,19,1860,35.44,42.34,43.16,21.84,31.13,35.85,55.78,69.94
1969,M. Jurman,Macarthur,Macarthur,Australia | Primera División 24/25,"LCB, RCB",35.0,190,Australia,"Australia, England",2025-06-30,left,14,1042,39.9,53.1,63.91,47.11,46.84,62.61,10.86,33.83
1970,T. Mourdoukoutas,Perth Glory,Perth Glory,Australia | Primera División 24/25,LCB,26.0,188,Australia,Australia,,right,8,720,31.39,49.96,71.99,41.52,41.37,28.47,12.5,20.6
1971,Isaias,Adelaide United,Adelaide United,Australia | Primera División 24/25,"RDMF, LCB, RCB",38.0,176,Spain,"Spain, Australia",2025-06-30,right,22,1147,27.43,63.35,78.98,50.78,76.72,39.02,45.86,38.95
1972,L. Barr,Perth Glory,Perth Glory,Australia | Primera División 24/25,"RCB, LCB",30.0,189,Australia,"Australia, England",2025-06-30,right,7,630,25.06,24.06,50.35,23.24,25.43,24.64,54.45,49.98
1973,S. Neville,Eastern Suburbs,Brisbane Roar,Australia | Primera División 24/25,RCB,36.0,184,England,"England, Australia",2025-06-30,right,4,209,25.06,27.45,81.56,77.54,38.71,82.38,2.34,44.89
1974,N. Pijnaker,Auckland FC,Auckland FC,Australia | Primera División 24/25,LCB,26.0,192,Netherlands,"Netherlands, New Zealand",2026-06-30,left,25,2347,90.68,39.34,59.38,53.48,31.52,74.89,28.83,52.26
1975,S. Souprayen,Melbourne City,Melbourne City,Australia | Primera División 24/25,LCB,36.0,187,Réunion,"Réunion, France",2025-06-30,left,21,1964,58.32,54.48,28.2,88.01,68.63,72.15,42.66,19.39
1976,T. Smith,Auckland FC,Auckland FC,Australia | Primera División 24/25,"RCB, CB, LCB",35.0,187,England,"England, New Zealand",2025-06-30,left,24,1390,32.6,42.42,50.16,21.84,28.55,43.55,27.11,13.54
1977,D. Pelekanos,Western Sydney Wanderers,Western Sydney Wanderers,Australia | Primera División 24/25,"RCMF, RCB",24.0,0,Australia,Australia,2025-06-30,unknown,14,612,34.22,83.64,59.14,76.17,93.2,49.95,52.34,50.73
1978,H. Bility,Brisbane Roar,Brisbane Roar,Australia | Primera División 24/25,"LCB, RCB",23.0,187,Australia,"Australia, Guinea",2027-06-30,right,23,2079,39.53,46.84,70.47,35.62,63.09,58.47,44.45,45.34
1979,K. Vidmar,Western United,Western United,Australia | Primera División 24/25,RCB,20.0,0,Australia,Australia,2025-06-30,unknown,6,375,84.22,29.37,68.16,20.51,70.35,41.09,74.53,91.61
1980,N. Grimaldi,St George City FA,Newcastle Jets,Australia | Primera División 24/25,RCB,23.0,191,Australia,Australia,2026-06-30,right,1,46,25.06,23.78,96.95,12.15,65.12,50.58,41.8,67.83
1981,J. Smith,Wellington Phoenix,Wellington Phoenix,Australia | Primera División 24/25,RCB,17.0,190,New Zealand,New Zealand,2027-06-30,unknown,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,Adama Coulibaly,Auckland FC,Auckland FC,Australia | Primera División 24/25,"RCB, LCB",20.0,0,New Zealand,"New Zealand, Mali",,unknown,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,A. Lebib,Perth Glory,Perth Glory,Australia | Primera División 24/25,RCB,19.0,0,Australia,Australia,2027-06-30,unknown,7,691,49.37,37.51,45.78,15.86,21.13,15.11,49.92,22.63
1984,O. Jones,Randers,Macarthur,Australia | Primera División 24/25,LCB,22.0,190,Australia,Australia,,left,8,786,36.61,34.19,28.55,32.54,37.38,40.03,64.06,57.48
1985,H. Matthews,Portsmouth,Sydney,Australia | Primera División 24/25,"RCB, LCB",20.0,0,Australia,Australia,2029-06-30,unknown,12,1107,30.62,49.52,55.23,66.99,53.63,46.36,56.88,52.5
1986,A. Gurd,Sydney,Sydney,Australia | Primera División 24/25,"LCB, RCB",23.0,179,Australia,Australia,2026-06-30,right,6,342,51.73,49.58,52.73,23.01,54.57,55.11,65.62,73.81
1987,B. Tapp,Central Coast Mariners,Central Coast Mariners,Australia | Primera División 24/25,RCB,23.0,0,Australia,Australia,,unknown,3,233,39.73,44.37,78.67,89.49,51.45,50.11,81.02,35.91
1988,J. York,Western United,Western United,Australia | Primera División 24/25,RCB,19.0,0,Australia,"Australia, Scotland",2026-06-30,unknown,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,K. Shaw,Sydney,Sydney,Australia | Primera División 24/25,LCB,20.0,0,Australia,Australia,,unknown,3,232,48.26,27.61,15.59,11.6,35.2,24.25,81.8,64.3
1990,A. Popovic,Sydney,Sydney,Australia | Primera División 24/25,"LCB, RCB",22.0,184,Australia,Australia,2028-06-30,right,16,1476,25.61,53.29,43.4,63.2,57.19,22.38,39.3,62.85
1991,C. Piper,Wellington Phoenix,Wellington Phoenix,Australia | Primera División 24/25,"RB, RW, RCB",22.0,0,New Zealand,New Zealand,2025-06-30,unknown,22,1538,93.33,65.8,73.44,33.75,16.68,62.47,38.12,30.46
1992,M. Sheridan,Wellington Phoenix,Wellington Phoenix,Australia | Primera División 24/25,"RCB, LCMF, RCMF",20.0,0,New Zealand,New Zealand,2028-06-30,unknown,25,2008,30.39,53.48,50.51,23.01,24.1,36.44,40.55,70.67
1993,K. Majekodunmi,Perth Glory,Perth Glory,Australia | Primera División 24/25,"LCB, RB",21.0,0,Australia,Australia,2026-06-30,unknown,5,363,50.93,30.19,54.88,7.62,21.52,80.5,65.31,28.69
1994,I. Hughes,Wellington Phoenix,Wellington Phoenix,Australia | Primera División 24/25,"RCB, LCB",21.0,183,England,"England, New Zealand",2028-06-30,right,24,2290,75.45,42.7,60.55,36.84,53.12,42.93,63.01,71.55
1995,L. Herrington,Brisbane Roar II,Brisbane Roar,Australia | Primera División 24/25,RCB,17.0,0,Australia,Australia,2027-06-30,unknown,17,1501,70.54,48.04,19.69,77.93,44.26,74.41,52.19,71.62
1996,Walid Shour,Brisbane Roar,Brisbane Roar,Australia | Primera División 24/25,"RCB, RCMF, DMF",28.0,183,Sierra Leone,"Sierra Leone, Lebanon",2026-06-30,right,20,1123,35.28,61.15,89.61,33.01,50.66,22.14,70.86,69.96
1997,N. Paull,Central Coast Mariners,Central Coast Mariners,Australia | Primera División 24/25,"LCB, LB",21.0,185,Australia,Australia,2025-06-30,left,23,2145,80.7,66.23,84.45,54.49,41.29,48.94,69.61,50.44
1998,D. Herrington,Central Coast Mariners,Central Coast Mariners,Australia | Primera División 24/25,"RCB, RB",20.0,188,Australia,Australia,2026-06-30,right,11,420,25.06,39.02,38.91,65.7,31.99,12.45,50.82,29.44
1999,A. Ludwik,Brisbane Roar,Brisbane Roar,Australia | Primera División 24/25,"RCB, CB",28.0,0,Australia,Australia,2025-06-30,unknown,6,241,25.06,27.45,76.99,42.15,32.07,77.73,98.52,89.16
2000,J. Damevski,Macarthur,Macarthur,Australia | Primera División 24/25,"LCB, RCMF",19.0,0,Australia,Australia,2026-06-30,unknown,4,148,27.55,27.92,74.3,4.34,26.29,19.48,96.88,98.34
2001,A. Bonetig,Western Sydney Wanderers,Western Sydney Wanderers,Australia | Primera División 24/25,LCB,22.0,0,Australia,Australia,2026-06-30,unknown,26,2534,28.5,65.31,75.62,61.68,73.48,47.14,43.52,52.38
2002,A. Pantazopoulos,Western Sydney Wanderers,Western Sydney Wanderers,Australia | Primera División 24/25,"RCB, RB, LB",22.0,0,Australia,"Australia, Greece",2027-06-30,both,22,1996,83.09,72.93,25.9,60.66,49.3,82.3,44.49,71.55
2003,P. Kikianis,Adelaide United,Adelaide United,Australia | Primera División 24/25,LCB,20.0,0,Australia,Australia,2029-06-30,unknown,23,2231,81.72,66.95,62.54,81.68,87.34,50.35,57.66,62.77
2004,D. Leonard,Western United,Western United,Australia | Primera División 24/25,LCB,17.0,0,Australia,Australia,,unknown,26,2429,61.84,78.17,27.54,79.65,50.27,40.27,65.04,65.44
2005,I. Drešević,Machida Zelvia,Machida Zelvia,Japón | Primera División 2025,RCB,28.0,186,Sweden,"Sweden, Kosovo",,right,15,1351,71.16,64.88,81.43,66.9,30.05,63.36,50.55,69.93
2006,Thuler,Vissel Kobe,Vissel Kobe,Japón | Primera División 2025,LCB,26.0,186,Brazil,Brazil,,right,10,903,84.45,75.09,66.35,52.38,55.78,82.86,61.05,15.42
2007,S. Nakatani,Gamba Osaka,Gamba Osaka,Japón | Primera División 2025,RCB,29.0,182,Japan,Japan,,right,12,1204,79.8,48.64,67.35,69.28,54.95,51.91,60.25,58.11
2008,S. Walsh,Yokohama F. Marinos,Yokohama F. Marinos,Japón | Primera División 2025,"LCB, LB",30.0,183,Belgium,"Belgium, Indonesia",2025-06-30,right,5,351,37.7,48.66,91.25,22.28,60.8,45.88,14.75,42.42
2009,J. Quiñónes,Yokohama F. Marinos,Yokohama F. Marinos,Japón | Primera División 2025,RCB,27.0,186,Colombia,Colombia,2026-12-31,left,9,787,30.94,25.79,40.85,15.98,72.8,72.08,70.38,80.91
2010,H. Araki,Sanfrecce Hiroshima,Sanfrecce Hiroshima,Japón | Primera División 2025,CB,28.0,186,Japan,Japan,,right,14,1410,79.39,51.83,42.38,32.08,58.65,70.03,80.65,58.35
2011,M. Høibråten,Urawa Reds,Urawa Reds,Japón | Primera División 2025,LCB,30.0,184,Norway,Norway,,left,15,1495,76.88,40.24,40.8,12.08,58.2,52.73,48.25,52.36
2012,Danilo Boza,Urawa Reds,Urawa Reds,Japón | Primera División 2025,RCB,27.0,185,Brazil,Brazil,2025-12-31,right,15,1495,78.16,56.22,55.4,54.9,83.6,58.56,36.32,27.24
2013,I. Sekigawa,Kashima Antlers,Kashima Antlers,Japón | Primera División 2025,LCB,24.0,182,Japan,Japan,,right,14,1342,34.19,38.91,62.32,56.38,29.85,60.98,41.75,77.01
2014,T. Koga,Kashiwa Reysol,Kashiwa Reysol,Japón | Primera División 2025,CB,26.0,182,Japan,Japan,,right,14,1381,30.94,30.89,67.45,67.73,76.0,40.13,62.9,56.46
2015,N. Ueda,Kashima Antlers,Kashima Antlers,Japón | Primera División 2025,RCB,30.0,186,Japan,Japan,,right,15,1522,53.36,63.96,40.47,41.18,28.05,69.88,21.2,37.77
2016,C. Haydar,Kawasaki Frontale,Kawasaki Frontale,Japón | Primera División 2025,"LCB, RCB",24.0,183,Colombia,Colombia,2025-07-31,left,2,143,72.36,36.51,53.6,76.35,42.85,56.83,85.2,70.52
2017,Jesiel,Kawasaki Frontale,Kawasaki Frontale,Japón | Primera División 2025,RCB,31.0,186,Brazil,Brazil,,right,2,70,30.94,25.79,10.7,25.98,26.3,67.61,50.0,70.51
2018,Patrick William,Kyoto Sanga,Kyoto Sanga,Japón | Primera División 2025,"RCB, LCB",27.0,187,Brazil,Brazil,2025-06-30,right,11,592,31.8,53.25,27.42,71.78,28.95,50.18,37.78,73.52
2019,S. Hatanaka,Cerezo Osaka,Cerezo Osaka,Japón | Primera División 2025,"LCB, RCB, CB",29.0,185,Japan,Japan,,right,11,1031,50.91,43.14,10.88,59.52,76.62,35.13,15.85,61.35
2020,T. Yamakawa,Vissel Kobe,Vissel Kobe,Japón | Primera División 2025,RCB,27.0,186,Japan,Japan,,right,13,1315,41.64,53.41,59.08,54.48,62.3,61.18,51.35,60.33
2021,T. Deng,Yokohama F. Marinos,Yokohama F. Marinos,Japón | Primera División 2025,"RCB, LCB",28.0,182,Kenya,"Kenya, Australia",,right,5,472,46.36,34.25,22.5,60.58,73.4,39.68,17.6,30.72
2022,Y. Suzuki,Shonan Bellmare,Shonan Bellmare,Japón | Primera División 2025,RCB,31.0,182,Japan,Japan,2026-01-31,right,15,1291,76.79,89.22,68.25,82.62,59.5,26.33,81.95,84.32
2023,R. Nishio,Cerezo Osaka,Cerezo Osaka,Japón | Primera División 2025,"LCB, RB, RCB",23.0,180,Japan,Japan,2026-01-31,right,14,1077,44.59,62.43,37.78,53.88,64.05,48.48,36.4,53.07
2024,K. Yamazaki,Yokohama,Yokohama,Japón | Primera División 2025,RCB,29.0,182,Japan,Japan,,right,8,785,32.44,61.73,32.88,35.32,32.92,48.03,75.62,29.77
2025,D. Sugioka,Kashiwa Reysol,Kashiwa Reysol,Japón | Primera División 2025,LCB,26.0,182,Japan,Japan,,left,4,336,37.81,74.19,55.62,75.23,74.8,23.01,22.7,53.35
2026,T. Watanabe,Yokohama F. Marinos,Yokohama F. Marinos,Japón | Primera División 2025,LCB,25.0,180,Japan,Japan,2027-01-31,left,4,332,32.39,49.19,71.78,77.98,69.85,18.03,56.82,30.18
2027,Kim Tae-Hyeon,Kashima Antlers,Kashima Antlers,Japón | Primera División 2025,LCB,24.0,187,Korea Republic,Korea Republic,2027-01-31,left,8,231,44.19,27.46,11.58,11.38,23.55,69.18,52.9,26.18
2028,A. Fukumori,Yokohama,Yokohama,Japón | Primera División 2025,LCB,32.0,183,Japan,Japan,,left,14,1369,40.35,87.73,62.75,83.52,44.3,59.63,59.9,70.91
2029,K. Miyahara,Tokyo Verdy,Tokyo Verdy,Japón | Primera División 2025,"RWB, RCB, RB",29.0,172,Japan,Japan,2027-01-31,right,13,1116,31.68,63.96,37.28,40.57,43.6,12.78,65.75,33.96
2030,D. Okamura,Machida Zelvia,Machida Zelvia,Japón | Primera División 2025,CB,28.0,183,Japan,Japan,2027-01-31,right,15,1414,92.69,69.89,58.28,24.67,36.1,76.46,58.05,26.26
2031,Kim Min-Tae,Shonan Bellmare,Shonan Bellmare,Japón | Primera División 2025,CB,31.0,187,Korea Republic,Korea Republic,2026-01-31,right,12,1129,49.48,36.98,18.15,24.22,65.85,65.43,51.3,72.22
2032,K. Funaki,Cerezo Osaka,Cerezo Osaka,Japón | Primera División 2025,"LB, LCB",27.0,177,Japan,Japan,,left,7,628,38.17,35.14,46.42,47.85,48.5,15.23,23.65,39.37
2033,T. Kamijima,Avispa Fukuoka,Avispa Fukuoka,Japón | Primera División 2025,"RCB, CB",28.0,186,Japan,Japan,2026-01-31,right,11,768,54.15,40.55,17.32,39.82,31.15,70.33,15.65,22.78
2034,N. Hayashi,Tokyo Verdy,Tokyo Verdy,Japón | Primera División 2025,CB,26.0,181,Japan,Japan,,right,7,640,76.41,27.85,58.3,24.48,30.35,71.09,45.78,42.32
2035,I. Oda,Avispa Fukuoka,Avispa Fukuoka,Japón | Primera División 2025,RCB,26.0,173,Japan,Japan,2026-01-31,right,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,Y. Kimoto,Tokyo,Tokyo,Japón | Primera División 2025,RCB,31.0,184,Japan,Japan,,right,4,240,30.94,56.56,11.42,61.98,79.15,52.83,61.15,80.34
2037,Henrique Trevisan,Tokyo,Tokyo,Japón | Primera División 2025,"LCB, CB",28.0,185,Brazil,"Brazil, Italy",,left,6,389,85.8,40.31,20.2,84.58,46.35,82.16,43.3,75.05
2038,J. Geria,Albirex Niigata,Albirex Niigata,Japón | Primera División 2025,RCB,31.0,184,Australia,"Australia, Uganda",2026-06-30,right,12,784,30.94,36.71,40.15,39.72,82.35,58.33,66.95,64.68
2039,K. Mikuni,Nagoya Grampus,Nagoya Grampus,Japón | Primera División 2025,"CB, RCB",24.0,192,Japan,Japan,2028-01-31,right,11,1053,38.11,33.0,55.48,15.63,48.0,79.08,64.0,64.66
2040,T. Uchida,Nagoya Grampus,Nagoya Grampus,Japón | Primera División 2025,"RWB, LWB, RCB",26.0,177,Japan,Japan,,right,7,573,40.75,92.23,63.1,44.82,38.6,44.03,42.95,66.33
2041,B. Nduka,Yokohama,Yokohama,Japón | Primera División 2025,CB,29.0,183,Japan,Japan,2026-01-31,right,14,1390,76.09,36.7,67.95,28.28,39.45,62.96,71.57,35.97
2042,D. Fukazawa,Tokyo Verdy,Tokyo Verdy,Japón | Primera División 2025,CB,26.0,174,Japan,Japan,,right,1,97,30.94,25.79,10.7,21.52,51.55,50.71,92.5,46.54
2043,K. Suzuki,Tokyo Verdy,Tokyo Verdy,Japón | Primera División 2025,"CB, RCB",22.0,182,Japan,Japan,,right,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,R. Shindo,Cerezo Osaka,Cerezo Osaka,Japón | Primera División 2025,RCB,28.0,183,Japan,Japan,,right,11,1092,87.11,28.65,56.3,28.85,67.1,62.71,25.3,36.24
2045,T. Iwanami,Vissel Kobe,Vissel Kobe,Japón | Primera División 2025,"LCB, RB",30.0,186,Japan,Japan,,right,2,122,30.94,82.43,10.7,65.68,51.75,41.28,92.4,53.18
2046,J. Sumiyoshi,Shimizu S-Pulse,Shimizu S-Pulse,Japón | Primera División 2025,"RCB, LCB",27.0,182,Japan,Japan,,right,10,1003,81.22,37.86,52.7,46.88,44.85,82.06,77.4,56.61
2047,Y. Suzuki,Fagiano Okayama,Fagiano Okayama,Japón | Primera División 2025,LCB,26.0,183,Japan,Japan,2026-01-31,left,4,401,30.94,57.71,79.9,66.4,19.7,33.18,24.7,39.17
2048,D. Miya,Nagoya Grampus,Nagoya Grampus,Japón | Primera División 2025,LCB,29.0,186,Japan,Japan,,left,5,393,35.45,36.44,10.7,76.82,55.75,53.63,28.9,22.3
2049,T. Shichi,Avispa Fukuoka,Avispa Fukuoka,Japón | Primera División 2025,"LB, LCB",31.0,177,Japan,Japan,,left,13,1177,44.99,79.69,68.4,61.58,24.0,21.53,50.65,28.33
2050,T. Inukai,Kashiwa Reysol,Kashiwa Reysol,Japón | Primera División 2025,"RCB, CB",31.0,182,Japan,Japan,2027-01-31,right,6,358,37.74,27.13,10.7,52.75,64.85,83.13,5.65,17.56
2051,Y. Sato,Nagoya Grampus,Nagoya Grampus,Japón | Primera División 2025,"CB, LCB, RCB",26.0,183,Japan,Japan,,right,9,858,94.01,39.54,33.53,56.12,77.68,80.86,51.0,73.83
2052,T. Hara,Nagoya Grampus,Nagoya Grampus,Japón | Primera División 2025,"RCB, RWB",26.0,180,Japan,Japan,,right,9,580,38.15,78.92,87.15,70.43,35.5,41.28,46.25,46.67
2053,G. Shōji,Machida Zelvia,Machida Zelvia,Japón | Primera División 2025,LCB,32.0,182,Japan,Japan,,right,15,1494,38.17,61.66,77.68,73.85,37.4,35.81,36.4,44.05
2054,S. Fukuoka,Gamba Osaka,Gamba Osaka,Japón | Primera División 2025,"LCB, RCB",29.0,180,Japan,Japan,,right,13,1305,45.41,57.05,31.85,66.08,49.0,41.68,62.47,76.09
2055,W. Harada,Kashiwa Reysol,Kashiwa Reysol,Japón | Primera División 2025,RCB,28.0,178,Japan,Japan,,right,11,1012,45.03,80.79,63.1,81.43,85.3,42.88,71.6,67.71
2056,R. Kikuchi,Machida Zelvia,Machida Zelvia,Japón | Primera División 2025,CB,28.0,188,Japan,Japan,,right,2,135,59.96,47.6,33.35,25.12,51.2,80.78,83.65,81.39
2057,K. Chida,Tokyo Verdy,Tokyo Verdy,Japón | Primera División 2025,CB,30.0,186,Japan,Japan,2026-01-31,right,8,652,39.75,34.91,39.45,30.22,61.7,65.23,58.65,56.49
2058,S. Kimura,Tokyo,Tokyo,Japón | Primera División 2025,CB,23.0,186,Japan,Japan,,right,6,514,37.3,33.8,44.6,61.15,64.0,38.58,77.05,67.15
2059,M. Tashiro,Avispa Fukuoka,Avispa Fukuoka,Japón | Primera División 2025,RCB,32.0,185,Japan,Japan,2026-01-31,right,13,1139,83.42,58.12,26.83,29.78,37.45,67.38,34.7,52.26
2060,S. Hasukawa,Shimizu S-Pulse,Shimizu S-Pulse,Japón | Primera División 2025,"LCB, CB",26.0,182,Japan,Japan,,right,10,859,41.99,40.75,74.7,31.0,35.95,52.58,33.88,28.12
2061,H. Mitsumaru,Kashiwa Reysol,Kashiwa Reysol,Japón | Primera División 2025,LCB,31.0,172,Japan,Japan,,left,2,203,30.94,35.64,11.82,33.05,47.15,59.38,28.9,32.23
2062,Abe,Fagiano Okayama,Fagiano Okayama,Japón | Primera División 2025,RCB,25.0,183,Japan,Japan,,right,9,642,41.64,73.05,41.2,76.3,49.3,46.56,19.55,9.51
2063,K. Tachi,Shonan Bellmare,Shonan Bellmare,Japón | Primera División 2025,"RCB, CB",27.0,173,Japan,Japan,,right,3,259,38.2,54.27,77.25,35.98,66.9,34.38,37.1,27.49
2064,Y. Egawa,Gamba Osaka,Gamba Osaka,Japón | Primera División 2025,"LCB, LB",24.0,175,Japan,Japan,,left,4,182,30.94,50.25,56.45,30.52,66.65,81.68,87.35,59.13
2065,Y. Yanagi,Fagiano Okayama,Fagiano Okayama,Japón | Primera División 2025,"RCB, CB",30.0,188,Japan,Japan,,right,4,172,51.94,39.53,63.65,36.88,17.5,81.63,53.95,54.3
2066,S. Kurumaya,Kawasaki Frontale,Kawasaki Frontale,Japón | Primera División 2025,"LCB, RCB",33.0,180,Japan,Japan,2027-01-31,left,2,169,30.94,58.49,11.08,29.4,47.25,21.08,10.25,48.61
2067,Y. Takahashi,Shimizu S-Pulse,Shimizu S-Pulse,Japón | Primera División 2025,"RCB, CB, LCB",32.0,187,Japan,Japan,2026-01-31,right,11,1021,53.67,29.05,16.7,15.22,41.35,65.16,18.8,54.86
2068,S. Sasaki,Sanfrecce Hiroshima,Sanfrecce Hiroshima,Japón | Primera División 2025,LCB,35.0,177,Japan,Japan,,left,14,1413,50.94,63.63,81.15,68.6,57.95,71.88,62.05,35.07
2069,Y. Suzuki,Kyoto Sanga,Kyoto Sanga,Japón | Primera División 2025,LCB,32.0,184,Japan,Japan,,right,16,1536,37.03,41.13,44.08,29.22,33.95,65.93,33.1,51.06
2070,S. Sasaki,Gamba Osaka,Gamba Osaka,Japón | Primera División 2025,LCB,24.0,184,Japan,Japan,,left,6,375,37.48,34.81,80.1,66.28,65.97,25.48,95.3,44.72
2071,H. Tawiah,Kyoto Sanga,Kyoto Sanga,Japón | Primera División 2025,RCB,26.0,192,Japan,"Japan, Ghana",,right,5,270,55.3,31.75,40.45,18.82,19.6,13.68,4.12,60.79
2072,Y. Tatsuta,Fagiano Okayama,Fagiano Okayama,Japón | Primera División 2025,"RCB, CB",26.0,191,Japan,Japan,,right,13,1265,48.84,66.29,47.3,52.12,40.38,82.68,42.9,35.79
2073,T. Shiotani,Sanfrecce Hiroshima,Sanfrecce Hiroshima,Japón | Primera División 2025,RCB,36.0,182,Japan,Japan,2026-01-31,right,14,1153,76.69,69.22,59.38,77.12,52.65,44.68,48.8,48.02
