,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
1561,W. George,OH Leuven,OH Leuven,Bélgica | Primera División 24/25,"RCMF, LCMF",23.0,172,Belgium,Belgium,2025-06-30,right,15,651,22.9,49.97,59.15,12.02,46.86,64.34,75.59
1562,I. Bangoura,Genk,Genk,Bélgica | Primera División 24/25,"RDMF, RCMF, DMF",21.0,190,Guinea,Guinea,2028-06-30,right,31,1823,24.36,26.85,56.19,9.59,37.53,73.22,81.14
1563,K. Karetsas,Genk,Genk,Bélgica | Primera División 24/25,AMF,17.0,171,Belgium,"Belgium, Greece",2027-06-30,left,32,1625,80.06,89.75,88.83,70.73,61.15,19.21,17.54
1564,N. Sadiki,Union Saint-Gilloise,Union Saint-Gilloise,Bélgica | Primera División 24/25,"RCMF, LCMF",20.0,174,Belgium,"Belgium, Congo DR",2027-06-30,right,36,3336,47.3,70.21,59.68,44.36,49.61,49.11,44.97
1565,K. Van De Perre,Union Saint-Gilloise,Union Saint-Gilloise,Bélgica | Primera División 24/25,"LCMF, RCMF",21.0,174,Belgium,Belgium,2028-06-30,right,21,1108,30.67,49.96,70.87,63.49,41.75,64.78,85.3
1566,H. Sahabo,Beerschot-Wilrijk,Beerschot-Wilrijk,Bélgica | Primera División 24/25,"RCMF, RDMF",19.0,183,Belgium,"Belgium, Rwanda",2026-06-30,right,14,1253,20.26,59.45,71.58,84.77,82.82,10.33,38.74
1567,E. Camara,Charleroi,Charleroi,Bélgica | Primera División 24/25,"LDMF, RDMF",22.0,190,France,"France, Guinea",2027-06-30,left,26,1456,23.33,33.58,16.1,62.29,59.23,89.92,74.43
1568,M. Smits,Antwerp,Antwerp,Bélgica | Primera División 24/25,"RDMF, LDMF, RCMF",20.0,179,Belgium,Belgium,2025-06-30,right,3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,M. Doumbia,Antwerp,Antwerp,Bélgica | Primera División 24/25,"LDMF, RDMF",20.0,186,Mali,Mali,2027-06-30,right,27,2376,68.03,29.83,86.28,44.5,62.2,55.19,42.51
1570,M. Benítez,Antwerp,Antwerp,Bélgica | Primera División 24/25,"RDMF, DMF",21.0,186,Argentina,Argentina,2028-12-31,right,8,392,24.4,17.8,10.67,9.59,84.33,84.78,49.54
1571,A. Verstraeten,Antwerp,Antwerp,Bélgica | Primera División 24/25,"LDMF, DMF, LCMF",19.0,0,Belgium,Belgium,2028-06-30,left,14,617,20.27,20.0,10.89,46.01,36.87,26.34,65.74
1572,N. De Cat,Anderlecht II,Anderlecht,Bélgica | Primera División 24/25,"RCMF, LCMF, LDMF",16.0,0,Belgium,Belgium,2027-06-30,right,5,86,78.58,14.04,45.53,9.59,40.91,7.44,54.16
1573,D. Acquah,Dender,Dender,Bélgica | Primera División 24/25,"RCMF, LCMF, LWF",22.0,173,Belgium,"Belgium, Ghana",2026-06-30,right,15,319,35.83,50.5,76.77,53.72,35.95,19.07,74.48
1574,L. Agyekum,Cercle Brugge,Cercle Brugge,Bélgica | Primera División 24/25,"RCMF, AMF, LDMF",21.0,174,Ghana,Ghana,2026-06-30,right,32,2587,53.74,68.31,77.48,68.49,37.69,47.67,73.59
1575,N. Mehssatou,Kortrijk,Kortrijk,Bélgica | Primera División 24/25,"LCMF, RCMF, DMF",23.0,173,Belgium,"Belgium, Chile",2025-06-30,right,34,2963,63.82,66.22,68.99,59.08,54.6,30.24,49.99
1576,N. De Wilde,Cercle Brugge,Cercle Brugge,Bélgica | Primera División 24/25,"LCMF, LWB, LWF",22.0,182,Belgium,Belgium,2026-06-30,right,8,157,35.34,52.0,3.03,55.78,14.12,62.72,50.6
1577,B. Bafdili,Mechelen,Mechelen,Bélgica | Primera División 24/25,"AMF, RWF, CF",20.0,167,Belgium,Belgium,2027-06-30,right,30,1134,75.11,57.73,50.02,43.39,19.19,37.35,25.29
1578,E. Yeboah,Mechelen,Mechelen,Bélgica | Primera División 24/25,"LCMF, AMF",20.0,185,Belgium,Belgium,2026-06-30,left,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,A. Piedfort,Westerlo,Westerlo,Bélgica | Primera División 24/25,"LDMF, RCMF, LCMF",20.0,180,Belgium,Belgium,2027-06-30,right,22,1574,32.11,45.49,47.5,11.28,32.14,57.49,50.2
1580,I. Sakamoto,Westerlo,Westerlo,Bélgica | Primera División 24/25,"AMF, CF, RCMF",21.0,173,Japan,Japan,2026-01-31,right,16,1223,90.57,62.57,47.5,27.43,43.0,20.42,15.09
1581,R. Smekens,Westerlo,Westerlo,Bélgica | Primera División 24/25,AMF,21.0,181,Belgium,Belgium,,left,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,L. Kuavita,Standard Liège,Standard Liège,Bélgica | Primera División 24/25,"LCMF, RCMF",20.0,175,Belgium,"Belgium, Angola",,left,37,2526,48.82,43.8,49.63,37.43,23.54,74.55,29.47
1583,Diogo Gonçalves,Real Salt Lake,København,Dinamarca | Primera División 24/25,"LCMF, AMF",27.0,178,Portugal,Portugal,2026-12-31,right,2,131,68.75,53.8,70.76,83.05,36.71,5.38,4.31
1584,B. Tahirović,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"LCMF, RCMF",22.0,191,Sweden,"Sweden, Bosnia and Herzegovina",2028-06-30,right,12,796,25.81,44.07,68.17,77.44,68.38,71.69,45.55
1585,S. Spierings,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"DMF, RCMF, LCMF",29.0,188,Netherlands,Netherlands,2027-06-30,right,12,444,18.64,19.38,11.22,9.09,63.66,41.88,83.81
1586,V. Claesson,København,København,Dinamarca | Primera División 24/25,"AMF, CF",33.0,183,Sweden,Sweden,2026-06-30,right,25,1530,92.39,79.42,28.08,52.56,36.71,49.88,38.19
1587,E. Martínez,Palmeiras,Midtjylland,Dinamarca | Primera División 24/25,"RCMF, LCMF, RDMF",25.0,184,Uruguay,"Uruguay, Italy",2027-06-30,right,15,1159,27.2,50.52,47.41,56.22,69.42,74.19,75.68
1588,M. Mattsson,København,København,Dinamarca | Primera División 24/25,"AMF, LCMF, CF",26.0,174,Denmark,"Denmark, Sweden",2028-06-30,right,28,1371,77.43,80.85,70.24,47.93,37.56,62.29,17.81
1589,L. Lerager,København,København,Dinamarca | Primera División 24/25,"RDMF, RCMF, LDMF",31.0,188,Denmark,Denmark,2025-12-31,right,21,1548,53.73,31.42,20.21,54.76,39.05,90.53,70.65
1590,T. Delaney,København,København,Dinamarca | Primera División 24/25,"LDMF, LCMF",33.0,182,Denmark,"Denmark, United States",2026-06-30,left,22,1668,80.84,64.74,21.16,76.22,62.32,93.82,78.87
1591,K. Arnstad,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, DMF",21.0,168,Norway,Norway,2029-06-30,right,21,1484,53.68,67.56,53.51,69.76,32.04,42.79,57.26
1592,Dani Silva,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,DMF,25.0,180,Portugal,Portugal,2028-06-30,right,12,872,59.25,58.75,64.33,46.22,70.52,52.0,46.64
1593,W. Clem,København,København,Dinamarca | Primera División 24/25,"RCMF, LCMF, LDMF",20.0,178,Denmark,"Denmark, Norway",2027-06-30,right,13,729,27.5,51.39,49.97,32.07,56.16,48.92,92.4
1594,J. Radošević,Istra 1961,Brøndby,Dinamarca | Primera División 24/25,"RCMF, DMF, LCMF",30.0,180,Croatia,Croatia,2025-06-30,right,15,948,21.5,51.66,24.21,85.0,66.13,39.5,59.75
1595,I. Hansen-Aaröen,AaB,AaB,Dinamarca | Primera División 24/25,"RCMF, RWF, AMF",20.0,173,Norway,Norway,2027-06-30,right,12,779,40.6,70.71,82.07,65.85,55.69,11.27,16.1
1596,O. Schwartau,Norwich City,Brøndby,Dinamarca | Primera División 24/25,"AMF, RWF",18.0,186,Denmark,Denmark,2028-06-30,right,4,168,39.35,29.29,39.6,9.09,26.71,77.0,37.97
1597,Z. Sertdemir,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"LCMF, RCMF, DMF",20.0,182,Denmark,"Denmark, Türkiye",2025-12-31,left,28,1165,55.21,53.25,40.55,51.1,40.91,28.22,30.88
1598,A. Klynge,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"LCMF, RWF",24.0,175,Denmark,Denmark,2025-06-30,right,15,1186,56.83,82.45,40.7,41.46,64.1,62.43,55.98
1599,S. Magnússon,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, RW, RWF",24.0,171,Iceland,Iceland,2025-06-30,right,28,2460,75.05,61.46,63.51,59.76,16.77,41.43,54.29
1600,M. Enggård,Molde,Randers,Dinamarca | Primera División 24/25,"RDMF, RCMF, DMF",20.0,179,Denmark,Denmark,2028-07-31,right,4,370,52.28,60.46,62.01,15.24,49.63,23.46,73.83
1601,A. Rømer,Randers,Randers,Dinamarca | Primera División 24/25,"RDMF, RCMF, DMF",31.0,186,Denmark,Denmark,2027-06-30,right,27,2180,48.33,43.59,53.48,59.63,76.63,53.28,62.38
1602,M. Højholt,Pisa,AaB,Dinamarca | Primera División 24/25,"DMF, LDMF",23.0,182,Denmark,Denmark,2027-06-30,left,3,263,76.58,19.32,40.91,79.45,64.24,7.76,85.01
1603,S. Nordli,Randers,Randers,Dinamarca | Primera División 24/25,"AMF, LW, LAMF",25.0,181,Norway,Norway,2026-06-30,right,28,2367,95.91,94.12,78.51,57.44,52.9,10.08,16.81
1604,M. Brink,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"DMF, LCMF",27.0,174,Denmark,Denmark,2027-06-30,right,27,2463,31.07,58.29,29.24,24.57,88.78,32.76,31.71
1605,D. Wass,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"LCMF, DMF, RCMF",35.0,178,Denmark,Denmark,2025-06-30,right,27,2076,53.59,80.42,44.02,91.34,64.09,39.86,54.65
1606,J. Lonwijk,Viborg,Viborg,Dinamarca | Primera División 24/25,"RCMF, LCMF",25.0,189,Netherlands,"Netherlands, Suriname",2027-06-30,right,19,997,59.53,59.22,45.4,68.41,16.4,61.21,41.6
1607,A. Pyndt,Sirius,Silkeborg,Dinamarca | Primera División 24/25,DMF,24.0,175,Denmark,Denmark,2028-12-31,right,2,163,57.18,19.93,44.6,12.99,41.71,63.16,52.51
1608,M. Anderson,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, LWB",26.0,180,Iceland,"Iceland, Denmark",2026-06-30,right,27,2460,81.66,81.2,86.16,64.27,37.59,76.45,22.47
1609,C. Winther,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, LCMF",22.0,177,Denmark,Denmark,2027-06-30,right,25,2023,51.78,53.42,26.22,55.67,36.49,50.41,23.76
1610,M. Søndergaard,Viborg,Viborg,Dinamarca | Primera División 24/25,"DMF, RCMF",22.0,178,Denmark,Denmark,2027-06-30,right,10,384,21.11,50.87,52.96,74.27,34.7,76.88,67.41
1611,P. Bravo,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"RCMF, DMF",20.0,190,Colombia,Colombia,2029-06-30,right,20,1195,49.67,42.78,43.96,28.17,40.38,72.43,87.16
1612,R. Falk,København,København,Dinamarca | Primera División 24/25,"DMF, RDMF, LDMF",33.0,177,Denmark,Denmark,2027-06-30,right,9,544,30.39,63.31,70.0,59.63,94.79,55.78,63.91
1613,C. McCowatt,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RWF",26.0,179,New Zealand,New Zealand,2027-12-31,right,19,1056,93.04,84.55,73.35,55.85,68.48,41.36,13.69
1614,E. Mahmoud,Randers,Randers,Dinamarca | Primera División 24/25,"AMF, RAMF, LAMF",24.0,171,France,"France, Algeria",2025-06-30,left,9,311,40.34,28.0,83.96,67.44,62.68,6.39,37.05
1615,M. Emil Madsen,AGF,AGF,Dinamarca | Primera División 24/25,LCMF,27.0,189,Denmark,Denmark,2026-12-31,left,28,2587,82.67,65.02,69.57,69.15,48.96,61.23,41.32
1616,A. Jasson,AaB,AaB,Dinamarca | Primera División 24/25,"RCMF, AMF, RW",23.0,175,United States,United States,2028-06-30,right,28,1502,59.71,75.46,75.21,59.82,17.29,42.03,44.18
1617,K. Askildsen,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, LDMF, RCMF",24.0,190,Norway,Norway,2028-06-30,right,12,619,26.83,24.99,39.05,11.95,41.59,80.53,70.46
1618,J. Björkengren,Randers,Randers,Dinamarca | Primera División 24/25,"LDMF, LCMF",26.0,180,Sweden,Sweden,2027-06-30,left,28,2783,42.82,33.45,32.04,50.49,61.49,81.39,78.79
1619,N. Poulsen,AGF,AGF,Dinamarca | Primera División 24/25,DMF,31.0,176,Denmark,Denmark,2026-06-30,right,25,1967,48.55,37.23,21.89,54.33,68.38,42.18,51.12
1620,P. Mattsson,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,DMF,23.0,181,Denmark,"Denmark, Sweden",2026-12-31,right,23,2070,48.52,53.66,74.45,64.15,76.25,68.19,69.81
1621,M. Murata,Vejle,Vejle,Dinamarca | Primera División 24/25,"RCMF, LCMF",25.0,170,Japan,Japan,2027-06-30,right,6,165,28.17,13.85,32.99,87.62,44.76,50.29,64.15
1622,R. Vinderslev,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"LDMF, DMF, LCMF",27.0,185,Denmark,Denmark,2027-06-30,right,23,2056,23.94,33.43,26.07,40.79,60.98,77.88,61.76
1623,J. Tverskov,San Diego,Nordsjælland,Dinamarca | Primera División 24/25,"DMF, LCB",31.0,188,Denmark,Denmark,2025-06-30,right,15,1447,50.19,84.73,49.24,53.9,94.3,78.04,58.12
1624,M. Power,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, DMF",31.0,181,England,England,2025-06-30,right,14,319,32.19,66.82,59.7,48.29,59.15,61.82,41.71
1625,I. Nikolov,SønderjyskE,SønderjyskE,Dinamarca | Primera División 24/25,"LCMF, CF, RW",22.0,180,North Macedonia,North Macedonia,2026-06-30,right,10,375,23.82,30.35,33.54,67.44,17.5,87.55,54.21
1626,E. Agyiri,Kolding IF,Randers,Dinamarca | Primera División 24/25,RDMF,26.0,176,Ghana,Ghana,2026-06-30,left,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,T. Lauritsen,Vejle,Vejle,Dinamarca | Primera División 24/25,"RCMF, RDMF",20.0,181,Denmark,Denmark,2027-06-30,right,17,1227,74.27,58.41,58.11,36.59,33.63,22.85,50.33
1628,M. Westergaard,Wycombe Wanderers,Viborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",26.0,187,Denmark,Denmark,2025-12-31,right,15,1324,70.95,80.89,62.93,35.12,39.85,76.62,71.68
1629,S. Emini,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"RCMF, RDMF",24.0,174,North Macedonia,North Macedonia,2027-06-30,right,26,2206,54.26,66.96,65.4,54.76,62.9,28.49,61.03
1630,M. Duelund,AGF,AGF,Dinamarca | Primera División 24/25,"DMF, LCMF",27.0,178,Denmark,Denmark,2025-06-30,right,5,64,48.63,41.27,89.21,96.34,33.38,57.67,10.57
1631,R. Orazov,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RWF, LWF",27.0,176,Kazakhstan,Kazakhstan,2027-06-30,right,15,500,80.89,33.76,22.62,72.56,29.05,20.23,42.85
1632,H. Barry,Vejle,Vejle,Dinamarca | Primera División 24/25,"LCMF, LDMF",30.0,175,Gambia,Gambia,2025-06-30,right,22,1540,45.27,78.18,67.1,78.9,47.44,43.71,21.85
1633,V. Froholdt,København,København,Dinamarca | Primera División 24/25,"RDMF, RCMF, RAMF",19.0,187,Denmark,Denmark,2028-06-30,right,27,1977,65.01,53.31,78.99,64.76,32.26,47.67,74.68
1634,M. Freundlich,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,LCMF,22.0,0,Denmark,Denmark,2029-06-30,right,24,1518,43.2,48.07,61.28,65.85,72.01,20.11,47.11
1635,M. Larsen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,RCMF,23.0,183,Denmark,Denmark,2027-12-31,right,29,2349,45.71,72.98,60.55,27.07,78.29,67.3,28.17
1636,S. Berger,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"AMF, RCMF, LB",21.0,175,Denmark,Denmark,2025-12-31,left,11,195,45.02,26.06,77.65,17.01,33.32,7.12,27.43
1637,J. Vester,Viborg,Viborg,Dinamarca | Primera División 24/25,"LCMF, RWF, RCMF",20.0,182,Denmark,Denmark,2027-06-30,right,24,1086,86.71,45.66,45.03,76.46,31.94,38.85,15.11
1638,J. Grønning,Viborg,Viborg,Dinamarca | Primera División 24/25,DMF,33.0,182,Denmark,Denmark,2026-06-30,right,24,2119,62.87,15.54,26.31,28.96,43.57,70.69,83.34
1639,J. Jacobs,Volendam,Viborg,Dinamarca | Primera División 24/25,LCMF,27.0,182,Netherlands,Netherlands,2025-06-30,left,4,300,25.94,31.28,42.23,44.76,10.91,36.36,45.25
1640,J. Duin,Vejle,Vejle,Dinamarca | Primera División 24/25,"LCMF, CF",26.0,186,Netherlands,Netherlands,2025-06-30,left,2,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,R. Corlu,Lyngby,Lyngby,Dinamarca | Primera División 24/25,RCMF,27.0,171,Denmark,"Denmark, Türkiye",2025-06-30,left,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,F. Lauenborg,Randers,Randers,Dinamarca | Primera División 24/25,"LCMF, AMF, LB",27.0,181,Denmark,Denmark,2026-06-30,left,14,422,79.03,36.5,31.1,72.01,27.68,49.38,65.67
1643,F. Brandhof,AGF,AGF,Dinamarca | Primera División 24/25,"RCMF, DMF",28.0,182,Denmark,Denmark,2025-12-31,right,19,638,30.47,34.62,70.15,61.95,25.58,91.66,39.33
1644,N. Nartey,Brøndby,Brøndby,Dinamarca | Primera División 24/25,"RCMF, LCMF",19.0,180,Denmark,"Denmark, Ghana",2027-06-30,right,26,1765,60.9,78.46,78.08,12.26,70.55,16.14,46.7
1645,T. Sommer,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"LDMF, CB, DMF",23.0,181,Denmark,Denmark,2027-06-30,right,22,1495,74.64,55.02,29.48,27.07,65.3,84.44,69.82
1646,M. Hebo Rasmussen,Lyngby,Lyngby,Dinamarca | Primera División 24/25,LCMF,29.0,190,Denmark,Denmark,2027-06-30,right,20,1178,38.95,51.34,26.8,10.06,59.7,35.26,36.68
1647,E. Ofori,Vejle,Vejle,Dinamarca | Primera División 24/25,RCMF,29.0,172,Ghana,Ghana,2025-06-30,left,1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,M. Rømer,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"RCMF, DMF",33.0,181,Denmark,Denmark,2025-06-30,right,11,392,21.48,22.74,50.27,12.26,44.7,90.17,59.62
1649,L. Hetemi,Vejle,Vejle,Dinamarca | Primera División 24/25,"DMF, RCMF, LCMF",25.0,170,Albania,"Albania, Denmark",2026-06-30,right,29,2369,24.89,41.99,36.01,78.66,48.57,50.6,72.13
1650,L. Sandgrav,Lyngby,Lyngby,Dinamarca | Primera División 24/25,"LCMF, RCMF, LW",20.0,184,Denmark,Denmark,2028-06-30,right,29,2189,49.65,71.87,61.49,58.66,57.04,68.64,46.28
1651,K. Davidsen,AaB,AaB,Dinamarca | Primera División 24/25,"DMF, RDMF, RCMF",20.0,0,Denmark,Denmark,2028-06-30,unknown,24,1682,34.41,33.36,37.16,26.28,41.95,71.88,84.18
1652,F. Damkjer,Viborg II,Viborg,Dinamarca | Primera División 24/25,"DMF, RCMF",17.0,0,Denmark,Denmark,2027-06-30,unknown,5,193,78.73,12.88,6.31,9.09,31.92,5.38,68.03
1653,C. Tcacenco,AaB U19,AaB,Dinamarca | Primera División 24/25,DMF,17.0,0,Denmark,Denmark,,unknown,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,L. Callø Carstensen,Kolding IF,AGF,Dinamarca | Primera División 24/25,DMF,18.0,0,Denmark,Denmark,2028-06-30,unknown,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,T. Bany,West Bromwich Albion,Randers,Dinamarca | Primera División 24/25,"AMF, CF",21.0,177,Denmark,Denmark,,unknown,15,795,80.3,94.17,84.09,82.56,55.64,23.22,46.59
1656,L. Søndergaard,Viborg,Viborg,Dinamarca | Primera División 24/25,RCMF,17.0,0,Denmark,Denmark,,unknown,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,O. Jones,Randers,Randers,Dinamarca | Primera División 24/25,RCMF,22.0,190,Australia,Australia,,left,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,J. Meltofte Janssen,Nordsjælland U19,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, DMF",18.0,0,Denmark,Denmark,2028-06-30,unknown,9,193,20.06,55.08,54.54,95.85,89.94,48.34,42.15
1659,L. Pedersen,Randers,Randers,Dinamarca | Primera División 24/25,"DMF, RCMF, RDMF",19.0,0,Denmark,Denmark,2026-06-30,right,14,495,17.82,21.14,14.27,9.63,43.02,68.22,64.82
1660,C. Yirenkyi,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, LCMF",19.0,0,Denmark,Denmark,,unknown,15,1120,74.33,53.33,38.29,9.39,75.27,85.11,64.72
1661,M. Dorgeles,Nordsjælland,Nordsjælland,Dinamarca | Primera División 24/25,"RCMF, LCMF",20.0,177,Côte d'Ivoire,Côte d'Ivoire,2027-06-30,left,27,2096,64.92,75.64,44.09,69.76,80.27,19.93,25.32
1662,S. Ravn,Vejle U19,Vejle,Dinamarca | Primera División 24/25,"LCMF, DMF",18.0,0,Denmark,Denmark,2025-06-30,unknown,3,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,D. Castillo,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, RCMF",21.0,189,Ecuador,Ecuador,2029-06-30,right,21,882,30.89,31.0,74.33,48.41,25.46,38.71,52.32
1664,O. Sørensen,Midtjylland,Midtjylland,Dinamarca | Primera División 24/25,"LCMF, LW",23.0,180,Denmark,Denmark,2027-12-31,left,25,2331,91.41,58.04,35.67,59.02,33.35,50.08,40.1
1665,S. Cherif Haidara,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"DMF, LDMF, RCMF",19.0,0,Guinea,Guinea,2028-06-30,unknown,14,456,24.41,19.16,41.04,9.09,39.88,90.47,42.43
1666,T. Hernes,AaB,AaB,Dinamarca | Primera División 24/25,"DMF, LDMF, LCMF",19.0,0,Norway,"Norway, England",,right,11,793,17.82,22.83,33.05,66.59,50.79,73.95,39.76
1667,L. Björklund,Sønderjyske,Sønderjyske,Dinamarca | Primera División 24/25,"AMF, LCMF",21.0,185,Sweden,Sweden,2026-06-30,right,28,1730,67.04,69.25,60.64,43.54,36.74,24.07,22.58
1668,O. Boesen,Silkeborg,Silkeborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",20.0,0,Denmark,"Denmark, Spain",2027-06-30,unknown,14,348,32.08,32.01,17.56,10.43,73.73,16.85,77.4
1669,M. Widell,AaB,AaB,Dinamarca | Primera División 24/25,LCMF,23.0,181,Sweden,Sweden,2029-06-30,right,25,2216,73.03,87.65,85.61,78.29,62.56,54.19,59.37
1670,M. Bomholt,AaB,AaB,Dinamarca | Primera División 24/25,"RCMF, LDMF",19.0,0,Denmark,Denmark,2028-06-30,unknown,26,1384,78.37,38.1,52.74,27.56,47.39,47.03,31.03
1671,T. Jørgensen,Viborg,Viborg,Dinamarca | Primera División 24/25,"LCMF, RCMF",19.0,177,Denmark,Denmark,2028-06-30,left,24,1631,68.88,80.61,82.99,37.93,57.07,27.36,56.71
1672,P. Langhoff,Lyngby,Lyngby,Dinamarca | Primera División 24/25,DMF,21.0,0,Denmark,Denmark,2026-06-30,unknown,14,1125,22.25,38.12,66.07,78.78,50.12,70.81,73.93
1673,A. Beck Jensen,Viborg,Viborg,Dinamarca | Primera División 24/25,"RCMF, LCMF",21.0,184,Denmark,Denmark,,right,9,391,45.29,18.07,36.52,15.85,44.25,16.21,33.28
1674,J. Veerman,PSV,PSV,Países Bajos | Primera División 24/25,"LDMF, DMF",26.0,185,Netherlands,Netherlands,2028-06-30,right,24,1701,55.9,97.38,45.54,75.74,91.76,62.35,50.35
1675,M. Tillman,PSV,PSV,Países Bajos | Primera División 24/25,"LCMF, AMF, LAMF",22.0,187,Germany,"Germany, United States",2028-06-30,right,23,1747,95.76,82.7,83.46,53.65,71.15,65.88,63.3
1676,J. Schouten,PSV,PSV,Países Bajos | Primera División 24/25,RDMF,28.0,185,Netherlands,Netherlands,2028-06-30,right,18,1399,47.31,51.57,28.72,27.52,81.59,87.37,19.57
1677,Q. Timber,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"LCMF, LDMF",23.0,179,Netherlands,"Netherlands, Curaçao",2026-06-30,right,18,1524,87.09,54.44,90.63,59.7,40.62,39.37,33.14
1678,I. Saibari,PSV,PSV,Países Bajos | Primera División 24/25,"LDMF, AMF, LCMF",24.0,185,Morocco,"Morocco, Belgium",2029-06-30,right,26,1707,91.17,87.03,77.61,70.22,69.28,19.77,42.52
1679,C. Stengs,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, RCMF, RWF",26.0,187,Netherlands,"Netherlands, Suriname",2027-06-30,left,9,578,65.02,88.16,57.13,62.96,73.35,51.16,17.84
1680,K. Taylor,Ajax,Ajax,Países Bajos | Primera División 24/25,LCMF,22.0,182,Netherlands,Netherlands,2027-06-30,left,30,2333,91.67,85.44,68.15,56.83,67.89,34.68,26.47
1681,L. Ivanušec,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"AMF, LWF, LAMF",26.0,175,Croatia,Croatia,2028-06-30,right,13,523,69.29,67.89,80.11,30.26,34.88,65.33,17.48
1682,G. Til,PSV,PSV,Países Bajos | Primera División 24/25,"AMF, RCMF, CF",27.0,186,Zambia,"Zambia, Netherlands",2026-06-30,right,29,2038,91.35,85.47,38.89,68.0,27.6,65.94,17.25
1683,S. Steijn,Twente,Twente,Países Bajos | Primera División 24/25,AMF,23.0,173,Netherlands,Netherlands,2028-06-30,right,30,2663,99.31,75.06,26.72,65.78,38.54,27.35,12.47
1684,J. Moder,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"LDMF, CF",26.0,188,Poland,Poland,2025-06-30,right,11,995,76.05,61.01,44.8,71.91,55.08,67.81,49.56
1685,R. Zerrouki,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"DMF, RDMF, RCMF",26.0,183,Netherlands,"Netherlands, Algeria",2027-06-30,right,20,1177,52.59,46.97,32.0,72.48,62.95,47.95,57.46
1686,Hwang In-Beom,Feyenoord,Feyenoord,Países Bajos | Primera División 24/25,"DMF, RDMF, RCMF",28.0,177,Korea Republic,Korea Republic,2028-06-30,right,19,1579,69.26,69.64,43.54,72.96,76.3,45.61,41.07
1687,M. Sadílek,Twente,Twente,Países Bajos | Primera División 24/25,"LDMF, LB",25.0,169,Czech Republic,Czech Republic,2026-06-30,left,18,1465,55.22,60.63,36.74,74.57,62.29,37.37,83.28
1688,K. Hlynsson,Sparta Rotterdam,Sparta Rotterdam,Países Bajos | Primera División 24/25,"AMF, RCMF",21.0,179,Denmark,"Denmark, Iceland",2026-06-30,right,15,1214,72.04,67.03,54.26,47.13,41.75,32.44,23.94
