,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
1135,V. Ševelj,Dundee United,Dundee United,Escocia | Primera División 24/25,"LCMF, RCMF, DMF",24.0,183,Croatia,Croatia,2026-05-31,right,32,2890,69.93,47.1,38.62,38.06,26.25,69.82,60.62,68.67
1136,R. Docherty,Dundee United,Dundee United,Escocia | Primera División 24/25,"RCMF, DMF, LCMF",32.0,175,Scotland,Scotland,2025-05-31,right,19,1239,44.27,35.01,59.88,37.62,47.44,74.08,63.5,80.36
1137,S. Sprangler,St. Johnstone,St. Johnstone,Escocia | Primera División 24/25,"DMF, RCMF",30.0,182,Austria,"Austria, Czech Republic",2025-05-31,right,30,2716,30.86,24.18,24.5,34.31,67.88,77.33,50.0,79.55
1138,D. Adeniran,St. Mirren,St. Mirren,Escocia | Primera División 24/25,"RCMF, LCMF, DMF",26.0,180,England,"England, Nigeria",2025-05-31,right,6,272,27.76,26.42,93.0,37.12,55.56,18.46,14.75,35.51
1139,S. Braybrooke,Leicester City U21,Dundee,Escocia | Primera División 24/25,"RCMF, DMF",21.0,184,England,England,2025-05-31,right,7,275,32.26,48.27,57.5,39.62,39.19,11.46,93.5,53.62
1140,O. Smyth,St. Mirren,St. Mirren,Escocia | Primera División 24/25,"LCMF, DMF, RCMF",24.0,181,Northern Ireland,Northern Ireland,2026-06-30,right,19,798,95.04,40.54,20.75,79.25,52.12,62.09,11.44,47.98
1141,M. Sylla,Dundee,Dundee,Escocia | Primera División 24/25,"DMF, RCMF, LCMF",31.0,189,France,"France, Côte d'Ivoire",2025-05-31,right,32,2774,28.36,25.63,60.5,20.88,32.12,78.33,64.75,77.63
1142,M. Boateng,Plymouth Argyle,Hearts,Escocia | Primera División 24/25,"DMF, LDMF, RCMF",22.0,182,England,"England, Ghana",2028-06-30,right,20,1321,36.69,49.29,23.88,61.69,54.75,81.71,75.0,67.05
1143,S. Fraser,unknown,Dundee,Escocia | Primera División 24/25,DMF,38.0,0,Scotland,Scotland,,unknown,2,67,23.87,52.22,21.62,12.62,14.12,66.08,19.38,30.31
1144,B. Rice,Rangers U19,Rangers,Escocia | Primera División 24/25,"LCMF, DMF, RDMF",18.0,0,Scotland,Scotland,2026-05-31,left,4,211,44.37,21.3,7.19,24.62,47.38,80.21,73.75,19.66
1145,N. Triantis,Hibernian,Hibernian,Escocia | Primera División 24/25,"RCMF, LCMF, DMF",21.0,191,Australia,"Australia, Greece",2027-06-30,right,31,2967,78.47,67.61,68.25,49.75,51.31,69.82,48.75,64.06
1146,L. Miller,Motherwell,Motherwell,Escocia | Primera División 24/25,"LCMF, DMF, AMF",18.0,182,Scotland,Scotland,2026-05-31,right,29,2794,69.59,78.56,70.44,50.19,39.5,32.46,49.38,65.52
1147,F. Boyd,Aberdeen U16,Aberdeen,Escocia | Primera División 24/25,"CF, RDMF",17.0,0,Scotland,Scotland,2027-05-31,unknown,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,D. Polvara,Aberdeen,Aberdeen,Escocia | Primera División 24/25,"LDMF, RDMF, LCB",24.0,193,United States,"United States, Italy",2026-05-31,right,9,243,47.46,71.5,69.75,82.88,77.25,87.08,66.69,46.51
1149,M. Kucheryavyi,St. Johnstone,St. Johnstone,Escocia | Primera División 24/25,"LCMF, LDMF, RCMF",23.0,176,Ukraine,Ukraine,2025-05-31,left,4,229,23.87,38.59,19.88,37.75,54.0,22.46,67.5,27.79
1150,Stefan Bajčetić,Las Palmas,Salzburg,Austria | Primera División 24/25,"DMF, RDMF, LCMF",20.0,185,Spain,"Spain, Serbia",2027-06-30,right,12,652,47.43,55.35,68.8,86.9,58.55,71.35,41.3,40.1
1151,L. Gourna-Douath,Roma,Salzburg,Austria | Primera División 24/25,"DMF, LDMF, RCMF",21.0,185,France,"France, Central African Republic",2027-06-30,right,11,463,28.01,33.65,76.8,90.75,75.65,64.2,19.5,33.1
1152,M. Bidstrup,Salzburg,Salzburg,Austria | Primera División 24/25,"RDMF, RCMF, LDMF",24.0,175,Denmark,Denmark,2028-06-30,right,27,2121,60.6,62.8,88.9,53.25,50.95,58.7,92.2,79.75
1153,N. Capaldo,Salzburg,Salzburg,Austria | Primera División 24/25,"RB, RCMF, DMF",26.0,177,Argentina,"Argentina, Italy",2026-06-30,right,23,1866,92.25,77.23,82.6,92.4,68.8,63.85,45.5,58.05
1154,O. Kiteishvili,Sturm Graz,Sturm Graz,Austria | Primera División 24/25,"AMF, LCMF, LDMF",29.0,173,Georgia,Georgia,2027-06-30,right,29,2536,98.82,93.85,70.7,73.4,80.0,48.5,63.5,45.85
1155,J. Gorenc Stankovič,Sturm Graz,Sturm Graz,Austria | Primera División 24/25,"DMF, RDMF, RCMF",29.0,190,Slovenia,Slovenia,2027-06-30,right,23,1912,66.63,52.18,60.5,59.95,42.15,82.9,69.8,69.25
1156,M. Diambou,Salzburg,Salzburg,Austria | Primera División 24/25,"DMF, LDMF, RCMF",22.0,176,Mali,Mali,2028-06-30,right,20,979,33.29,41.52,82.55,78.4,71.25,62.05,49.0,41.4
1157,M. Talovierov,Plymouth Argyle,LASK,Austria | Primera División 24/25,"LCB, RCB, RDMF",24.0,195,Ukraine,Ukraine,2027-06-30,right,12,691,44.85,25.6,60.0,43.9,69.15,83.55,60.6,62.3
1158,S. Horvath,LASK,LASK,Austria | Primera División 24/25,"LCMF, RDMF",28.0,168,Austria,Austria,2027-06-30,right,26,2184,69.15,74.2,65.8,77.2,75.85,16.1,61.3,37.85
1159,T. Kawamura,Salzburg,Salzburg,Austria | Primera División 24/25,LDMF,25.0,183,Japan,Japan,2028-06-30,left,2,103,23.2,21.55,21.0,70.45,53.95,11.65,87.35,31.75
1160,T. Chukwuani,Sturm Graz,Sturm Graz,Austria | Primera División 24/25,"RDMF, RCMF, DMF",22.0,187,Denmark,"Denmark, Nigeria",2028-06-30,right,24,1224,82.27,54.55,50.55,57.0,59.15,83.35,61.65,47.35
1161,M. Sangaré,Rapid Wien,Rapid Wien,Austria | Primera División 24/25,"RCMF, RDMF",22.0,178,Mali,Mali,2028-06-30,left,26,2122,73.87,64.7,84.6,80.15,81.75,64.9,68.4,84.95
1162,A. Jašić,Wolfsberger AC,Wolfsberger AC,Austria | Primera División 24/25,"RWB, RB, RDMF",22.0,178,Austria,"Austria, Bosnia and Herzegovina",2025-06-30,right,23,2034,78.11,84.35,72.4,90.9,62.15,49.1,87.7,72.8
1163,L. Grgić,Rapid Wien,Rapid Wien,Austria | Primera División 24/25,"LCMF, LDMF, RCMF",29.0,183,Austria,"Austria, Croatia",2026-06-30,left,25,1957,26.78,57.62,51.2,66.75,63.35,20.5,59.35,45.9
1164,I. Coulibaly,LASK,LASK,Austria | Primera División 24/25,"RCMF, RDMF, LCMF",24.0,183,Mali,Mali,,right,8,519,81.33,53.15,65.1,27.65,71.75,51.5,79.95,71.45
1165,D. Dressel,Ulm,Grazer AK,Austria | Primera División 24/25,"DMF, RDMF, LCMF",26.0,186,Germany,Germany,2026-06-30,left,14,1035,34.35,45.7,74.1,51.15,41.75,79.0,46.2,87.6
1166,S. Altunashvili,Wolfsberger AC,Wolfsberger AC,Austria | Primera División 24/25,"RCMF, LDMF, RDMF",27.0,169,Georgia,Georgia,2025-06-30,right,17,802,57.37,59.05,41.9,49.9,29.25,32.35,43.9,47.7
1167,B. Jovičić,LASK,LASK,Austria | Primera División 24/25,"LDMF, RB, RCMF",32.0,179,Serbia,Serbia,2025-06-30,right,27,2280,30.57,81.05,23.6,73.2,73.45,31.4,11.7,30.4
1168,M. Fischer,Austria Wien,Austria Wien,Austria | Primera División 24/25,"DMF, LCMF",29.0,179,Austria,Austria,2027-06-30,right,28,2463,72.98,59.15,54.7,51.3,58.15,78.5,62.4,71.75
1169,M. Oswald,Rapid Wien,Rapid Wien,Austria | Primera División 24/25,"RCMF, LB, LDMF",23.0,171,Austria,Austria,2028-06-30,right,18,736,69.18,49.7,56.8,88.4,68.7,25.2,64.9,71.3
1170,E. Omić,Wolfsberger AC,Wolfsberger AC,Austria | Primera División 24/25,"RCMF, RDMF",22.0,185,Austria,"Austria, Bosnia and Herzegovina",2025-06-30,right,23,1149,44.9,65.4,48.0,55.15,57.45,32.9,36.5,55.45
1171,I. Ljubić,LASK,LASK,Austria | Primera División 24/25,"RCMF, RDMF, LDMF",28.0,184,Austria,Austria,2025-06-30,right,10,871,66.72,70.35,23.95,65.95,63.8,21.15,23.7,51.35
1172,M. Potzmann,Austria Wien,Austria Wien,Austria | Primera División 24/25,"DMF, RCB, RCMF",31.0,180,Austria,Austria,2025-06-30,right,18,501,23.67,57.3,48.9,31.75,23.55,41.45,69.0,67.25
1173,J. Omoregie,Hartberg,Hartberg,Austria | Primera División 24/25,"LCB, LDMF, RW",21.0,191,Austria,Austria,2027-06-30,left,18,1095,44.56,86.95,64.2,44.05,54.6,84.8,25.0,55.35
1174,T. Koch,Austria Klagenfurt,Austria Klagenfurt,Austria | Primera División 24/25,"DMF, RCMF",24.0,180,Austria,Austria,2027-06-30,right,24,2119,54.67,76.0,32.3,49.25,61.75,22.9,67.35,72.55
1175,T. Børkeeiet,Rapid Wien,Rapid Wien,Austria | Primera División 24/25,"RDMF, LCMF, RCMF",26.0,189,Norway,Norway,2026-06-30,right,7,184,34.21,23.95,26.25,74.05,64.85,11.25,51.4,54.1
1176,M. Wels,Austria Wien,Austria Wien,Austria | Primera División 24/25,"RCMF, LDMF, RDMF",20.0,186,Austria,Austria,2026-06-30,left,11,216,33.74,29.25,39.5,29.9,24.85,49.6,65.0,10.5
1177,S. Fofana,Grazer AK,Grazer AK,Austria | Primera División 24/25,"LCMF, RCMF, DMF",21.0,192,Germany,"Germany, Togo",2025-06-30,right,12,1122,37.67,24.93,52.6,25.35,30.85,60.1,68.1,50.1
1178,V. Müller,WSG Swarovski Tirol,WSG Swarovski Tirol,Austria | Primera División 24/25,"DMF, RCMF, LCMF",26.0,175,Austria,Austria,2026-06-30,right,29,2809,74.71,60.1,57.5,33.6,71.6,69.75,40.4,59.2
1179,L. Jäger,Rheindorf Altach,Rheindorf Altach,Austria | Primera División 24/25,"DMF, RCMF, LCMF",31.0,183,Austria,Austria,2025-06-30,right,26,1124,36.88,36.45,57.6,17.55,25.05,59.5,49.8,66.4
1180,M. Bähre,Rheindorf Altach,Rheindorf Altach,Austria | Primera División 24/25,"LCMF, DMF, RCMF",29.0,179,Germany,Germany,2026-06-30,right,27,1992,39.73,65.22,64.7,69.6,67.9,40.6,38.2,60.5
1181,D. Salifou,Austria Klagenfurt,Austria Klagenfurt,Austria | Primera División 24/25,"DMF, RCMF",21.0,191,Germany,"Germany, Togo",2025-06-30,right,21,1570,77.4,38.67,58.8,26.0,32.1,59.1,49.5,28.7
1182,M. Bogarde,LASK,LASK,Austria | Primera División 24/25,"RB, LDMF, LCMF",22.0,182,Netherlands,"Netherlands, Suriname",2028-05-31,right,24,1559,60.08,72.5,89.9,79.3,80.85,60.7,51.6,74.6
1183,T. Schriebl,Grazer AK,Grazer AK,Austria | Primera División 24/25,"LCMF, RCMF, LDMF",26.0,175,Austria,Austria,2026-06-30,right,19,914,35.28,42.63,63.2,37.0,33.95,46.65,49.4,53.25
1184,B. Markuš,Hartberg,Hartberg,Austria | Primera División 24/25,"DMF, LCMF, RDMF",24.0,185,Slovenia,Slovenia,2026-06-30,right,27,2210,27.45,39.65,56.9,31.95,38.15,49.4,57.65,36.9
1185,T. Kainz,Hartberg,Hartberg,Austria | Primera División 24/25,"RCMF, RDMF",32.0,174,Austria,Austria,2026-06-30,right,28,1952,68.34,64.65,42.9,49.45,28.35,41.0,52.5,35.55
1186,A. Pašić,Blau-Weiß Linz,Blau-Weiß Linz,Austria | Primera División 24/25,"RCB, RCMF, DMF",27.0,194,Slovenia,Slovenia,2025-06-30,right,24,1821,81.54,34.35,35.75,43.25,20.35,73.4,67.3,45.4
1187,S. Hierländer,Sturm Graz,Sturm Graz,Austria | Primera División 24/25,"RAMF, RCMF, RDMF",34.0,180,Austria,Austria,2025-06-30,right,13,163,23.2,26.3,59.3,13.15,14.55,68.5,12.85,56.95
1188,F. Wustinger,Austria Wien,Austria Wien,Austria | Primera División 24/25,"LCMF, DMF, CF",21.0,176,Austria,Austria,2026-06-30,right,3,45,23.2,22.3,6.5,8.7,17.35,10.95,58.5,7.8
1189,C. Wernitznig,Austria Klagenfurt,Austria Klagenfurt,Austria | Primera División 24/25,"RCMF, LCMF, DMF",35.0,179,Austria,Austria,2025-06-30,right,27,2216,86.15,80.6,37.7,42.1,29.85,47.4,40.2,35.05
1190,P. Maybach,Austria Wien,Austria Wien,Austria | Primera División 24/25,"DMF, LCMF",17.0,0,Austria,Austria,2028-06-30,unknown,7,249,31.08,31.15,9.1,17.95,76.1,58.85,62.9,55.3
1191,Lucas Dantas,Blau-Weiß Linz,Blau-Weiß Linz,Austria | Primera División 24/25,"DMF, RCMF",23.0,0,Brazil,Brazil,2026-06-30,unknown,3,148,23.2,19.92,17.1,13.35,29.05,84.5,38.4,69.3
1192,E. Safin,LASK,LASK,Austria | Primera División 24/25,"RDMF, RAMF, LW",20.0,0,Türkiye,"Türkiye, Austria",,unknown,3,147,25.73,19.05,11.05,41.5,31.35,42.6,4.6,7.45
1193,N. Prenner,Hartberg,Hartberg,Austria | Primera División 24/25,DMF,19.0,0,Austria,Austria,,unknown,1,99,23.2,20.7,8.4,36.15,42.95,10.95,85.1,68.1
1194,F. Milojevic,Rheindorf Altach,Rheindorf Altach,Austria | Primera División 24/25,"RCB, DMF, RCMF",20.0,0,Austria,Austria,2027-06-30,right,5,135,23.2,33.7,14.15,22.15,31.05,56.4,8.6,39.75
1195,M. Sulzner,LASK,LASK,Austria | Primera División 24/25,"CB, RDMF",21.0,189,Austria,Austria,,right,5,171,29.26,37.35,11.95,32.65,48.65,22.2,18.1,10.85
1196,S. Piesinger,Wolfsberger AC,Wolfsberger AC,Austria | Primera División 24/25,"LCMF, LDMF, RCMF",32.0,196,Austria,Austria,,right,28,2411,72.56,63.6,27.6,56.65,46.6,75.25,59.95,67.35
1197,R. Amane,Rapid Wien,Rapid Wien,Austria | Primera División 24/25,"LDMF, RDMF, LCMF",22.0,176,Côte d'Ivoire,Côte d'Ivoire,2029-06-30,right,6,324,64.23,69.38,78.8,67.8,60.45,54.2,12.4,16.05
1198,D. Kaïba,Rheindorf Altach,Rheindorf Altach,Austria | Primera División 24/25,"DMF, LCMF",22.0,185,Cameroon,Cameroon,2026-06-30,right,10,717,71.93,29.3,73.7,15.35,35.65,49.5,35.1,48.05
1199,V. Sulzbacher,Liefering,Salzburg,Austria | Primera División 24/25,RDMF,20.0,189,Austria,Austria,2027-06-30,right,4,281,40.47,61.35,79.1,56.35,50.65,65.8,74.7,60.25
1200,L. Flach,Jagiellonia Białystok,Jagiellonia Białystok,Polonia | Primera División 24/25,"RDMF, LCMF, RCMF",24.0,181,United States,"United States, Germany",,left,10,626,26.24,66.43,50.91,13.79,46.55,72.36,63.64,56.09
1201,T. Băluţă,Śląsk Wrocław,Śląsk Wrocław,Polonia | Primera División 24/25,"RDMF, LCMF",26.0,192,Romania,Romania,2026-06-30,right,23,1192,43.79,44.24,61.82,29.47,44.92,67.05,44.32,89.2
1202,J. Karlström,Udinese,Lech Poznań,Polonia | Primera División 24/25,"LDMF, RDMF, RCMF",29.0,182,Sweden,Sweden,2026-06-30,right,2,200,26.74,70.41,13.3,89.77,59.73,62.05,85.45,32.23
1203,J. Elitim,Legia Warszawa,Legia Warszawa,Polonia | Primera División 24/25,"RCMF, LCMF, DMF",25.0,173,Colombia,"Colombia, Spain",2026-06-30,left,11,720,35.86,78.76,83.03,83.6,83.03,10.65,41.63,47.48
1204,Nené,Yunnan Yukun,Jagiellonia Białystok,Polonia | Primera División 24/25,"LCMF, RDMF, LDMF",29.0,187,Portugal,Portugal,2025-06-30,left,13,697,91.36,87.44,84.17,57.61,69.13,64.18,38.94,32.26
1205,P. Pokorný,Śląsk Wrocław,Śląsk Wrocław,Polonia | Primera División 24/25,"DMF, RCMF, RDMF",23.0,183,Slovakia,Slovakia,2025-06-30,right,20,1890,35.73,48.65,53.33,55.87,25.87,75.77,75.23,47.31
1206,Claude Gonçalves,Legia Warszawa,Legia Warszawa,Polonia | Primera División 24/25,"DMF, LCMF, RCMF",31.0,173,France,"France, Portugal",2027-06-30,right,17,967,70.0,32.69,49.2,31.59,41.78,54.78,34.02,40.06
1207,F. Jagiełło,Lech Poznań,Lech Poznań,Polonia | Primera División 24/25,"AMF, LDMF, LCMF",27.0,180,Poland,Poland,2027-06-30,right,26,1119,81.54,71.96,62.54,73.18,79.24,26.9,30.15,47.32
1208,S. Lončar,Lech Poznań,Lech Poznań,Polonia | Primera División 24/25,"LDMF, AMF",27.0,187,Bosnia and Herzegovina,Bosnia and Herzegovina,2025-06-30,left,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,P. Samiec-Talar,Śląsk Wrocław,Śląsk Wrocław,Polonia | Primera División 24/25,"RAMF, RW, LDMF",23.0,185,Poland,Poland,2027-06-30,left,27,1958,69.91,85.93,67.92,60.08,49.77,22.58,22.58,18.52
1210,D. Rasak,Újpest,Górnik Zabrze,Polonia | Primera División 24/25,"RCMF, RDMF, LCMF",29.0,184,Poland,Poland,2025-06-30,right,17,1665,87.0,66.56,51.82,77.95,81.63,34.02,44.24,44.29
1211,I. Zhelizko,Lechia Gdańsk,Lechia Gdańsk,Polonia | Primera División 24/25,"DMF, LDMF, LCMF",24.0,186,Ukraine,Ukraine,2028-06-30,right,22,2081,51.07,37.09,56.29,44.17,69.43,42.05,75.68,68.83
1212,J. Atanasov,Puszcza Niepołomice,Puszcza Niepołomice,Polonia | Primera División 24/25,"LDMF, RCMF, RDMF",25.0,187,North Macedonia,North Macedonia,2026-06-30,right,18,1102,63.72,76.25,67.05,76.93,49.51,68.11,27.42,57.41
1213,R. Augustyniak,Legia Warszawa,Legia Warszawa,Polonia | Primera División 24/25,"DMF, RCB, LCMF",31.0,185,Poland,Poland,2025-06-30,right,22,1510,88.62,54.35,51.78,63.67,51.1,76.37,63.94,45.28
1214,Bruno Jordão,Radomiak Radom,Radomiak Radom,Polonia | Primera División 24/25,"LCMF, LDMF, RDMF",26.0,180,Portugal,Portugal,2026-06-30,right,28,1424,38.34,48.65,60.0,33.18,18.22,83.19,21.06,17.67
1215,P. Dziczek,Piast Gliwice,Piast Gliwice,Polonia | Primera División 24/25,"RDMF, RCMF",27.0,182,Poland,Poland,2026-05-31,right,22,2054,46.47,37.34,57.12,78.56,61.74,74.93,42.5,44.4
1216,R. Murawski,Lech Poznań,Lech Poznań,Polonia | Primera División 24/25,"RCMF, RDMF, LDMF",31.0,173,Poland,Poland,2026-06-30,right,25,2176,33.58,49.9,47.42,66.36,73.18,46.83,79.85,66.79
1217,A. Kozubal,Lech Poznań,Lech Poznań,Polonia | Primera División 24/25,"LCMF, LDMF, RDMF",20.0,176,Poland,Poland,2028-06-30,right,31,2633,61.52,62.08,57.35,41.29,71.89,26.9,55.64,47.74
1218,Y. Hofmeister,Korona Kielce,Korona Kielce,Polonia | Primera División 24/25,"LCMF, DMF",24.0,182,Israel,"Israel, Germany",2025-06-30,left,18,1509,26.31,22.54,72.46,41.82,32.2,63.8,64.09,67.61
1219,F. Ulvestad,Pogoń Szczecin,Pogoń Szczecin,Polonia | Primera División 24/25,"RCMF, DMF, LCMF",32.0,183,Norway,Norway,2026-06-30,right,29,2393,88.33,56.82,51.4,62.42,65.76,80.39,38.64,25.87
1220,T. Neugebauer,Lechia Gdańsk,Lechia Gdańsk,Polonia | Primera División 24/25,"LCMF, LDMF",21.0,181,Poland,Poland,2027-06-30,right,26,1378,74.8,45.88,24.39,43.6,54.62,29.33,89.7,77.79
1221,R. Kapič,Lechia Gdańsk,Lechia Gdańsk,Polonia | Primera División 24/25,"RCMF, RDMF",29.0,179,Bosnia and Herzegovina,Bosnia and Herzegovina,2027-06-30,left,29,2716,77.87,78.74,54.24,84.92,84.17,12.96,21.44,56.74
1222,Sergi Samper,Motor Lublin,Motor Lublin,Polonia | Primera División 24/25,"DMF, CB",30.0,181,Spain,Spain,2025-06-30,right,22,1573,32.18,69.15,54.02,84.39,79.7,41.03,66.89,71.26
1223,J. Kubicki,Jagiellonia Białystok,Jagiellonia Białystok,Polonia | Primera División 24/25,"LCMF, LDMF",29.0,179,Poland,Poland,2025-06-30,right,31,1853,90.06,71.72,57.84,38.71,55.8,41.26,31.59,31.38
1224,M. Guillaumier,Stal Mielec,Stal Mielec,Polonia | Primera División 24/25,"RCMF, LCMF, DMF",27.0,183,Malta,"Malta, England",2026-06-30,right,28,2453,59.48,39.38,44.77,63.79,59.62,72.81,34.92,34.93
1225,T. Makowski,Zagłębie Lubin,Zagłębie Lubin,Polonia | Primera División 24/25,"LDMF, LCMF, RCMF",25.0,178,Poland,Poland,2026-06-30,right,21,1440,44.82,61.53,60.19,75.11,35.64,31.98,69.92,61.23
1226,G. Tomasiewicz,Piast Gliwice,Piast Gliwice,Polonia | Primera División 24/25,"LDMF, LCMF",29.0,166,Poland,Poland,2026-06-30,right,29,2258,36.71,69.26,58.94,64.66,66.48,19.25,44.85,44.55
1227,P. Hellebrand,Górnik Zabrze,Górnik Zabrze,Polonia | Primera División 24/25,"LCMF, LDMF",25.0,180,Czech Republic,Czech Republic,2027-06-30,right,31,2652,64.75,30.49,83.18,71.21,80.23,24.14,74.32,60.27
1228,B. Pawłowski,Widzew Łódź,Widzew Łódź,Polonia | Primera División 24/25,"LW, CF, DMF",32.0,178,Poland,Poland,2026-06-30,right,6,216,50.44,47.03,53.18,43.94,11.1,9.55,91.06,51.83
1229,P. Schwarz,Śląsk Wrocław,Śląsk Wrocław,Polonia | Primera División 24/25,"LDMF, LCMF",33.0,174,Czech Republic,Czech Republic,2026-06-30,right,28,2734,77.98,66.6,39.55,44.51,36.17,38.42,48.11,57.31
1230,J. Çelhaka,Olimpija,Legia Warszawa,Polonia | Primera División 24/25,"DMF, RCMF",24.0,183,Albania,Albania,2025-06-30,right,11,363,29.12,46.03,20.42,28.98,48.75,52.05,76.52,61.89
1231,S. Czyż,Widzew Łódź,Widzew Łódź,Polonia | Primera División 24/25,"DMF, RCMF, LCMF",23.0,176,Poland,Poland,2025-06-30,right,7,414,28.96,31.38,52.27,28.37,15.04,14.67,35.23,31.27
1232,João Gamboa,Pogoń Szczecin,Pogoń Szczecin,Polonia | Primera División 24/25,DMF,28.0,187,Portugal,Portugal,2026-06-30,right,28,1545,43.37,45.71,60.95,50.27,51.17,45.39,50.3,60.83
1233,T. Romanczuk,Jagiellonia Białystok,Jagiellonia Białystok,Polonia | Primera División 24/25,"RCMF, DMF, RDMF",33.0,186,Ukraine,"Ukraine, Poland",2026-06-30,left,25,2100,73.73,50.26,15.34,51.29,59.39,87.36,58.03,82.81
1234,D. Dąbrowski,Zagłębie Lubin,Zagłębie Lubin,Polonia | Primera División 24/25,"RCMF, RDMF, DMF",32.0,182,Poland,Poland,2026-06-30,right,28,2633,35.03,67.21,49.55,77.65,61.36,67.96,66.44,81.49
1235,W. Hajda,Miedź Legnica,Puszcza Niepołomice,Polonia | Primera División 24/25,"LDMF, AMF, RCMF",24.0,182,Poland,Poland,2026-06-30,right,14,675,33.09,25.54,29.02,25.38,13.22,84.55,49.02,56.69
1236,J. Serafin,Puszcza Niepołomice,Puszcza Niepołomice,Polonia | Primera División 24/25,"RDMF, LDMF, RCMF",28.0,181,Poland,Poland,2028-06-30,right,29,2479,51.74,53.48,78.71,53.3,33.71,53.34,33.98,60.52
1237,M. Walski,Stal Stalowa Wola,Puszcza Niepołomice,Polonia | Primera División 24/25,"LDMF, RDMF, AMF",28.0,169,Poland,Poland,2026-06-30,right,11,295,23.19,55.54,5.53,42.73,14.43,14.29,13.86,17.87
1238,Filipe Nascimento,Al Ittihad,Górnik Zabrze,Polonia | Primera División 24/25,"LDMF, RCMF",29.0,175,Portugal,Portugal,2027-06-30,left,6,397,69.93,67.84,84.09,73.79,90.08,18.99,44.17,45.05
1239,R. Kurzawa,Pogoń Szczecin,Pogoń Szczecin,Polonia | Primera División 24/25,"LCMF, DMF",32.0,182,Poland,Poland,2025-06-30,left,24,1824,60.14,77.47,34.39,61.14,70.76,57.51,43.86,60.8
1240,C. Donis,Radomiak Radom,Radomiak Radom,Polonia | Primera División 24/25,"DMF, LDMF, RCMF",30.0,184,Greece,Greece,2025-06-30,right,20,1531,33.36,46.45,54.39,24.36,60.0,57.13,50.68,45.01
1241,A. Nguiamba,unknown,Jagiellonia Białystok,Polonia | Primera División 24/25,"RCMF, RDMF, LB",26.0,179,France,France,,left,10,410,23.19,58.48,31.4,59.17,90.15,28.34,53.94,64.29
1242,M. Hanousek,Widzew Łódź,Widzew Łódź,Polonia | Primera División 24/25,"DMF, LCMF, RCMF",33.0,186,Czech Republic,Czech Republic,2026-06-30,right,21,1572,29.88,25.62,41.29,28.86,54.43,45.69,69.62,84.83
1243,P. Sokołowski,Cracovia Kraków,Cracovia Kraków,Polonia | Primera División 24/25,"RCMF, DMF",30.0,181,Poland,Poland,2025-06-30,right,29,2007,63.51,32.93,59.28,30.68,40.98,59.48,31.36,73.65
1244,L. D'Arrigo,Lechia Gdańsk,Lechia Gdańsk,Polonia | Primera División 24/25,"LCMF, LW, DMF",23.0,178,Australia,"Australia, Malta",2027-06-30,right,12,258,75.63,14.64,9.81,6.21,19.89,17.81,64.85,48.16
1245,M. Kaput,Radomiak Radom,Radomiak Radom,Polonia | Primera División 24/25,"DMF, LCMF, RDMF",27.0,185,Poland,Poland,2026-06-30,right,24,1643,65.96,32.2,35.19,37.61,51.06,45.84,74.85,80.81
1246,Francisco Ramos,Radomiak Radom,Radomiak Radom,Polonia | Primera División 24/25,"RCMF, RDMF, LCMF",30.0,181,Portugal,Portugal,2025-06-30,right,15,353,41.22,45.57,15.91,22.27,42.84,34.86,16.06,52.32
1247,W. Kamiński,Korona Kielce,Korona Kielce,Polonia | Primera División 24/25,"RCB, DMF, LCMF",24.0,186,Poland,Poland,2025-06-30,right,10,207,26.03,26.69,58.33,43.86,66.82,41.83,3.64,39.81
1248,A. Radwański,Zagłębie Lubin,Zagłębie Lubin,Polonia | Primera División 24/25,"RDMF, LCMF, AMF",27.0,170,Poland,Poland,2026-06-30,right,20,1212,63.36,84.41,51.52,79.96,50.91,34.02,64.32,47.02
1249,M. Scalet,Motor Lublin,Motor Lublin,Polonia | Primera División 24/25,"DMF, LCMF",28.0,186,France,"France, Poland",2025-06-30,both,23,1280,68.05,49.84,57.27,29.55,52.27,60.99,15.23,32.88
1250,J. Shehu,Widzew Łódź,Widzew Łódź,Polonia | Primera División 24/25,"LCMF, DMF, RCMF",26.0,183,Albania,Albania,2025-06-30,right,27,2161,87.16,32.67,68.41,39.7,53.94,70.31,50.53,62.16
1251,K. Stępień,Puszcza Niepołomice,Puszcza Niepołomice,Polonia | Primera División 24/25,"LDMF, RDMF, LCMF",32.0,185,Poland,Poland,2026-06-30,right,24,2014,75.51,37.08,33.86,20.49,19.36,62.74,78.79,66.19
1252,T. Kostadinov,Piast Gliwice,Piast Gliwice,Polonia | Primera División 24/25,"LCMF, RCMF, RDMF",29.0,180,North Macedonia,North Macedonia,2025-06-30,right,25,1502,74.67,60.27,45.15,14.47,52.61,41.22,34.24,51.28
1253,S. Liseth,Górnik Zabrze,Górnik Zabrze,Polonia | Primera División 24/25,"LCMF, RCMF, RDMF",27.0,182,Norway,Norway,,right,10,219,28.4,24.53,71.44,37.88,44.36,77.05,78.79,18.01
